"A-6"|Yes|"71621932"|"116977181"
"A-6"|No |"71621756"|"116976896"
"A-7-6"|Yes|"71621756"|"116976897"
"A-6"|No |"71621757"|"116976898"
"A-7-6"|Yes|"71621757"|"116976899"
"A-2-6"|No |"71621758"|"116976900"
"A-2-7"|No |"71621758"|"116976901"
"A-6"|Yes|"71621758"|"116976902"
"A-2-4"|Yes|"71621759"|"116976903"
"A-6"|No |"71621934"|"116977183"
"A-7-6"|Yes|"71621934"|"116977184"
"A-6"|No |"71621935"|"116977185"
"A-7-6"|Yes|"71621935"|"116977186"
"A-2-6"|No |"71621936"|"116977187"
"A-2-7"|No |"71621936"|"116977188"
"A-6"|Yes|"71621936"|"116977189"
"A-2-4"|Yes|"71621937"|"116977190"
"A-7-6"|Yes|"71622615"|"116978181"
"A-7-6"|Yes|"71622616"|"116978182"
"A-7-6"|Yes|"71622617"|"116978183"
"A-7-6"|Yes|"71622614"|"116978180"
"A-7-6"|Yes|"71622626"|"116978192"
"A-7-6"|Yes|"71622629"|"116978195"
"A-7-6"|Yes|"71622627"|"116978193"
"A-7-6"|Yes|"71622628"|"116978194"
"A-7-6"|Yes|"71622092"|"116977418"
"A-7-6"|Yes|"71622093"|"116977419"
"A-7-6"|Yes|"71622094"|"116977420"
"A-7-6"|Yes|"71622095"|"116977421"
"A-7-6"|Yes|"71622096"|"116977422"
"A-7-6"|Yes|"71622097"|"116977423"
"A-7-6"|Yes|"71622098"|"116977424"
"A-7-6"|Yes|"71622099"|"116977425"
"A-7-6"|Yes|"71622100"|"116977426"
"A-7-6"|Yes|"71622101"|"116977427"
"A-7-6"|Yes|"71622102"|"116977428"
"A-7-6"|Yes|"71622103"|"116977429"
"A-7-6"|Yes|"71622104"|"116977430"
"A-7-6"|Yes|"71622105"|"116977431"
"A-7-6"|Yes|"71622510"|"116978055"
"A-7-6"|Yes|"71622509"|"116978054"
"A-7-6"|Yes|"71622508"|"116978053"
"A-7-6"|Yes|"71622293"|"116977740"
"A-7-6"|Yes|"71622295"|"116977742"
"A-7-6"|Yes|"71622294"|"116977741"
"A-7-6"|Yes|"71622429"|"116977942"
"A-7-6"|Yes|"71622430"|"116977943"
"A-7-6"|Yes|"71622431"|"116977944"
"A-7-6"|Yes|"71622250"|"116977664"
"A-7-6"|Yes|"71622251"|"116977665"
"A-6"|No |"71622251"|"116977666"
"A-7-6"|Yes|"71622249"|"116977663"
"A-7-6"|Yes|"71622255"|"116977671"
"A-7-6"|Yes|"71622257"|"116977673"
"A-6"|No |"71622257"|"116977674"
"A-7-6"|Yes|"71622256"|"116977672"
"A-7-6"|Yes|"71622149"|"116977502"
"A-7-6"|Yes|"71622148"|"116977501"
