0|0|0|203|203|203|"Dry"|"251880106"|"159309373"
0|0|0|203|203|203|"Dry"|"251880109"|"159309376"
0|0|0|203|203|203|"Dry"|"251880112"|"159309379"
0|0|0|203|203|203|"Dry"|"251880114"|"159309381"
0|0|0|203|203|203|"Dry"|"251880110"|"159309377"
0|0|0|203|203|203|"Dry"|"251880104"|"159309371"
0|0|0|203|203|203|"Dry"|"251880124"|"159309391"
0|0|0|203|203|203|"Dry"|"251880121"|"159309388"
0|0|0|203|203|203|"Dry"|"251880118"|"159309385"
0|0|0|203|203|203|"Dry"|"251880115"|"159309382"
0|0|0|203|203|203|"Dry"|"251880125"|"159309392"
0|0|0|203|203|203|"Dry"|"251880123"|"159309390"
0|0|0|203|203|203|"Dry"|"251880119"|"159309386"
0|0|0|203|203|203|"Dry"|"251880126"|"159309393"
0|0|0|203|203|203|"Dry"|"251880120"|"159309387"
0|0|0|203|203|203|"Dry"|"251880116"|"159309383"
0|0|0|203|203|203|"Dry"|"251880122"|"159309389"
0|0|0|203|203|203|"Dry"|"251880117"|"159309384"
0|0|0|203|203|203|"Dry"|"251880130"|"159309397"
0|0|0|203|203|203|"Dry"|"251880131"|"159309398"
0|0|0|203|203|203|"Dry"|"251880127"|"159309394"
0|0|0|203|203|203|"Dry"|"251880135"|"159309402"
0|0|0|203|203|203|"Dry"|"251880133"|"159309400"
0|0|0|203|203|203|"Dry"|"251880138"|"159309405"
0|0|0|203|203|203|"Dry"|"251880136"|"159309403"
0|0|0|203|203|203|"Dry"|"251880132"|"159309399"
0|0|0|203|203|203|"Dry"|"251880128"|"159309395"
0|0|0|203|203|203|"Dry"|"251880134"|"159309401"
0|0|0|203|203|203|"Dry"|"251880137"|"159309404"
0|0|0|203|203|203|"Dry"|"251880129"|"159309396"
0|0|0|203|203|203|"Dry"|"251880214"|"159309481"
0|0|0|203|203|203|"Dry"|"251880215"|"159309482"
0|0|0|203|203|203|"Dry"|"251880211"|"159309478"
0|0|0|203|203|203|"Dry"|"251880219"|"159309486"
0|0|0|203|203|203|"Dry"|"251880217"|"159309484"
0|0|0|203|203|203|"Dry"|"251880222"|"159309489"
0|0|0|203|203|203|"Dry"|"251880220"|"159309487"
0|0|0|203|203|203|"Dry"|"251880216"|"159309483"
0|0|0|203|203|203|"Dry"|"251880212"|"159309479"
0|0|0|203|203|203|"Dry"|"251880218"|"159309485"
0|0|0|203|203|203|"Dry"|"251880221"|"159309488"
0|0|0|203|203|203|"Dry"|"251880213"|"159309480"
0|0|0|203|203|203|"Dry"|"251880226"|"159309493"
0|0|0|203|203|203|"Dry"|"251880231"|"159309498"
0|0|0|203|203|203|"Dry"|"251880227"|"159309494"
0|0|0|203|203|203|"Dry"|"251880223"|"159309490"
0|0|0|203|203|203|"Dry"|"251880229"|"159309496"
0|0|0|203|203|203|"Dry"|"251880234"|"159309501"
0|0|0|203|203|203|"Dry"|"251880228"|"159309495"
0|0|0|203|203|203|"Dry"|"251880232"|"159309499"
0|0|0|203|203|203|"Dry"|"251880224"|"159309491"
0|0|0|203|203|203|"Dry"|"251880230"|"159309497"
0|0|0|203|203|203|"Dry"|"251880233"|"159309500"
0|0|0|203|203|203|"Dry"|"251880225"|"159309492"
0|0|0|203|203|203|"Dry"|"251880238"|"159309505"
0|0|0|203|203|203|"Dry"|"251880243"|"159309510"
0|0|0|203|203|203|"Dry"|"251880239"|"159309506"
0|0|0|203|203|203|"Dry"|"251880235"|"159309502"
0|0|0|203|203|203|"Dry"|"251880241"|"159309508"
0|0|0|203|203|203|"Dry"|"251880246"|"159309513"
0|0|0|203|203|203|"Dry"|"251880240"|"159309507"
0|0|0|203|203|203|"Dry"|"251880244"|"159309511"
0|0|0|203|203|203|"Dry"|"251880242"|"159309509"
0|0|0|203|203|203|"Dry"|"251880236"|"159309503"
0|0|0|203|203|203|"Dry"|"251880245"|"159309512"
0|0|0|203|203|203|"Dry"|"251880237"|"159309504"
|0|||203||"Dry"|"251879058"|"159308811"
|0|||203||"Dry"|"251879055"|"159308808"
|0|||203||"Dry"|"251879048"|"159308801"
|0|||203||"Dry"|"251879054"|"159308807"
|0|||203||"Dry"|"251879057"|"159308810"
|0|||203||"Dry"|"251879053"|"159308806"
|0|||203||"Dry"|"251879052"|"159308805"
|0|||203||"Dry"|"251879056"|"159308809"
|0|||203||"Dry"|"251879050"|"159308803"
|0|||203||"Dry"|"251879047"|"159308800"
|0|||203||"Dry"|"251879049"|"159308802"
|0|||203||"Dry"|"251879051"|"159308804"
0|0|0|203|203|203|"Dry"|"251879064"|"159308817"
0|0|0|203|203|203|"Dry"|"251879059"|"159308812"
0|0|0|203|203|203|"Dry"|"251879066"|"159308819"
0|0|0|203|203|203|"Dry"|"251879060"|"159308813"
0|0|0|203|203|203|"Dry"|"251879062"|"159308815"
0|0|0|203|203|203|"Dry"|"251879061"|"159308814"
0|0|0|203|203|203|"Dry"|"251879070"|"159308823"
0|0|0|203|203|203|"Dry"|"251879068"|"159308821"
0|0|0|203|203|203|"Dry"|"251879067"|"159308820"
0|0|0|203|203|203|"Dry"|"251879063"|"159308816"
0|0|0|203|203|203|"Dry"|"251879065"|"159308818"
0|0|0|203|203|203|"Dry"|"251879069"|"159308822"
|0|||203||"Dry"|"251879074"|"159308827"
|0|||203||"Dry"|"251879075"|"159308828"
|0|||203||"Dry"|"251879071"|"159308824"
|0|||203||"Dry"|"251879079"|"159308832"
|0|||203||"Dry"|"251879077"|"159308830"
|0|||203||"Dry"|"251879082"|"159308835"
|0|||203||"Dry"|"251879080"|"159308833"
|0|||203||"Dry"|"251879076"|"159308829"
|0|||203||"Dry"|"251879072"|"159308825"
|0|||203||"Dry"|"251879078"|"159308831"
|0|||203||"Dry"|"251879081"|"159308834"
|0|||203||"Dry"|"251879073"|"159308826"
|0|||203||"Dry"|"251877016"|"159307503"
|0|||203||"Dry"|"251877007"|"159307494"
|0|||203||"Dry"|"251877015"|"159307502"
|0|||203||"Dry"|"251877010"|"159307497"
|0|||203||"Dry"|"251877014"|"159307501"
|0|||203||"Dry"|"251877013"|"159307500"
|0|||203||"Dry"|"251877017"|"159307504"
|0|||203||"Dry"|"251877012"|"159307499"
|0|||203||"Dry"|"251877018"|"159307505"
|0|||203||"Dry"|"251877009"|"159307496"
|0|||203||"Dry"|"251877008"|"159307495"
|0|||203||"Dry"|"251877011"|"159307498"
0|0|0|203|203|203|"Dry"|"251877022"|"159307509"
0|0|0|203|203|203|"Dry"|"251877025"|"159307512"
0|0|0|203|203|203|"Dry"|"251877029"|"159307516"
0|0|0|203|203|203|"Dry"|"251877020"|"159307507"
0|0|0|203|203|203|"Dry"|"251877028"|"159307515"
0|0|0|203|203|203|"Dry"|"251877021"|"159307508"
0|0|0|203|203|203|"Dry"|"251877024"|"159307511"
0|0|0|203|203|203|"Dry"|"251877019"|"159307506"
0|0|0|203|203|203|"Dry"|"251877023"|"159307510"
0|0|0|203|203|203|"Dry"|"251877027"|"159307514"
0|0|0|203|203|203|"Dry"|"251877026"|"159307513"
0|0|0|203|203|203|"Dry"|"251877030"|"159307517"
0|0|0|203|203|203|"Dry"|"251878332"|"159308321"
0|0|0|203|203|203|"Dry"|"251878327"|"159308316"
0|0|0|203|203|203|"Dry"|"251878334"|"159308323"
0|0|0|203|203|203|"Dry"|"251878328"|"159308317"
0|0|0|203|203|203|"Dry"|"251878330"|"159308319"
0|0|0|203|203|203|"Dry"|"251878329"|"159308318"
0|0|0|203|203|203|"Dry"|"251878338"|"159308327"
0|0|0|203|203|203|"Dry"|"251878336"|"159308325"
0|0|0|203|203|203|"Dry"|"251878335"|"159308324"
0|0|0|203|203|203|"Dry"|"251878331"|"159308320"
0|0|0|203|203|203|"Dry"|"251878333"|"159308322"
0|0|0|203|203|203|"Dry"|"251878337"|"159308326"
0|0|0|203|203|203|"Dry"|"251878348"|"159308337"
0|0|0|203|203|203|"Dry"|"251878349"|"159308338"
0|0|0|203|203|203|"Dry"|"251878345"|"159308334"
0|0|0|203|203|203|"Dry"|"251878341"|"159308330"
0|0|0|203|203|203|"Dry"|"251878339"|"159308328"
0|0|0|203|203|203|"Dry"|"251878344"|"159308333"
0|0|0|203|203|203|"Dry"|"251878342"|"159308331"
0|0|0|203|203|203|"Dry"|"251878350"|"159308339"
0|0|0|203|203|203|"Dry"|"251878346"|"159308335"
0|0|0|203|203|203|"Dry"|"251878340"|"159308329"
0|0|0|203|203|203|"Dry"|"251878343"|"159308332"
0|0|0|203|203|203|"Dry"|"251878347"|"159308336"
0|0|0|203|203|203|"Dry"|"251878354"|"159308343"
0|0|0|203|203|203|"Dry"|"251878355"|"159308344"
0|0|0|203|203|203|"Dry"|"251878351"|"159308340"
0|0|0|203|203|203|"Dry"|"251878359"|"159308348"
0|0|0|203|203|203|"Dry"|"251878357"|"159308346"
0|0|0|203|203|203|"Dry"|"251878362"|"159308351"
0|0|0|203|203|203|"Dry"|"251878360"|"159308349"
0|0|0|203|203|203|"Dry"|"251878356"|"159308345"
0|0|0|203|203|203|"Dry"|"251878352"|"159308341"
0|0|0|203|203|203|"Dry"|"251878358"|"159308347"
0|0|0|203|203|203|"Dry"|"251878361"|"159308350"
0|0|0|203|203|203|"Dry"|"251878353"|"159308342"
|0|||203||"Dry"|"251876423"|"159307286"
|0|||203||"Dry"|"251876422"|"159307285"
|0|||203||"Dry"|"251876427"|"159307290"
|0|||203||"Dry"|"251876419"|"159307282"
|0|||203||"Dry"|"251876425"|"159307288"
|0|||203||"Dry"|"251876424"|"159307287"
|0|||203||"Dry"|"251876430"|"159307293"
|0|||203||"Dry"|"251876426"|"159307289"
|0|||203||"Dry"|"251876420"|"159307283"
|0|||203||"Dry"|"251876428"|"159307291"
|0|||203||"Dry"|"251876429"|"159307292"
|0|||203||"Dry"|"251876421"|"159307284"
|0|||203||"Dry"|"251876436"|"159307299"
|0|||203||"Dry"|"251876434"|"159307297"
|0|||203||"Dry"|"251876442"|"159307305"
|0|||203||"Dry"|"251876435"|"159307298"
|0|||203||"Dry"|"251876437"|"159307300"
|0|||203||"Dry"|"251876432"|"159307295"
|0|||203||"Dry"|"251876433"|"159307296"
|0|||203||"Dry"|"251876438"|"159307301"
|0|||203||"Dry"|"251876440"|"159307303"
|0|||203||"Dry"|"251876439"|"159307302"
|0|||203||"Dry"|"251876441"|"159307304"
|0|||203||"Dry"|"251876431"|"159307294"
|0|||203||"Dry"|"251876447"|"159307310"
|0|||203||"Dry"|"251876453"|"159307316"
|0|||203||"Dry"|"251876448"|"159307311"
|0|||203||"Dry"|"251876446"|"159307309"
|0|||203||"Dry"|"251876449"|"159307312"
|0|||203||"Dry"|"251876444"|"159307307"
|0|||203||"Dry"|"251876451"|"159307314"
|0|||203||"Dry"|"251876443"|"159307306"
|0|||203||"Dry"|"251876450"|"159307313"
|0|||203||"Dry"|"251876452"|"159307315"
|0|||203||"Dry"|"251876454"|"159307317"
|0|||203||"Dry"|"251876445"|"159307308"
|0|||203||"Dry"|"251876519"|"159307358"
|0|||203||"Dry"|"251876517"|"159307356"
|0|||203||"Dry"|"251876524"|"159307363"
|0|||203||"Dry"|"251876525"|"159307364"
|0|||203||"Dry"|"251876515"|"159307354"
|0|||203||"Dry"|"251876523"|"159307362"
|0|||203||"Dry"|"251876526"|"159307365"
|0|||203||"Dry"|"251876521"|"159307360"
|0|||203||"Dry"|"251876520"|"159307359"
|0|||203||"Dry"|"251876516"|"159307355"
|0|||203||"Dry"|"251876518"|"159307357"
|0|||203||"Dry"|"251876522"|"159307361"
|0|||203||"Dry"|"251876529"|"159307368"
|0|||203||"Dry"|"251876533"|"159307372"
|0|||203||"Dry"|"251876530"|"159307369"
|0|||203||"Dry"|"251876536"|"159307375"
|0|||203||"Dry"|"251876532"|"159307371"
|0|||203||"Dry"|"251876535"|"159307374"
|0|||203||"Dry"|"251876538"|"159307377"
|0|||203||"Dry"|"251876527"|"159307366"
|0|||203||"Dry"|"251876528"|"159307367"
|0|||203||"Dry"|"251876534"|"159307373"
|0|||203||"Dry"|"251876537"|"159307376"
|0|||203||"Dry"|"251876531"|"159307370"
|0|||203||"Dry"|"251876548"|"159307387"
|0|||203||"Dry"|"251876539"|"159307378"
|0|||203||"Dry"|"251876542"|"159307381"
|0|||203||"Dry"|"251876547"|"159307386"
|0|||203||"Dry"|"251876544"|"159307383"
|0|||203||"Dry"|"251876550"|"159307389"
|0|||203||"Dry"|"251876540"|"159307379"
|0|||203||"Dry"|"251876545"|"159307384"
|0|||203||"Dry"|"251876549"|"159307388"
|0|||203||"Dry"|"251876546"|"159307385"
|0|||203||"Dry"|"251876543"|"159307382"
|0|||203||"Dry"|"251876541"|"159307380"
|0|||203||"Dry"|"251875414"|"159306642"
|0|||203||"Dry"|"251875418"|"159306646"
|0|||203||"Dry"|"251875422"|"159306650"
|0|||203||"Dry"|"251875416"|"159306644"
|0|||203||"Dry"|"251875411"|"159306639"
|0|||203||"Dry"|"251875417"|"159306645"
|0|||203||"Dry"|"251875413"|"159306641"
|0|||203||"Dry"|"251875421"|"159306649"
|0|||203||"Dry"|"251875415"|"159306643"
|0|||203||"Dry"|"251875420"|"159306648"
|0|||203||"Dry"|"251875412"|"159306640"
|0|||203||"Dry"|"251875419"|"159306647"
0|0|0|203|203|203|"Dry"|"251875431"|"159306659"
0|0|0|203|203|203|"Dry"|"251875427"|"159306655"
0|0|0|203|203|203|"Dry"|"251875423"|"159306651"
0|0|0|203|203|203|"Dry"|"251875429"|"159306657"
0|0|0|203|203|203|"Dry"|"251875434"|"159306662"
0|0|0|203|203|203|"Dry"|"251875428"|"159306656"
0|0|0|203|203|203|"Dry"|"251875432"|"159306660"
0|0|0|203|203|203|"Dry"|"251875424"|"159306652"
0|0|0|203|203|203|"Dry"|"251875430"|"159306658"
0|0|0|203|203|203|"Dry"|"251875425"|"159306653"
0|0|0|203|203|203|"Dry"|"251875433"|"159306661"
0|0|0|203|203|203|"Dry"|"251875426"|"159306654"
0|0|0|203|203|203|"Dry"|"251875441"|"159306669"
0|0|0|203|203|203|"Dry"|"251875436"|"159306664"
0|0|0|203|203|203|"Dry"|"251875442"|"159306670"
0|0|0|203|203|203|"Dry"|"251875444"|"159306672"
0|0|0|203|203|203|"Dry"|"251875440"|"159306668"
0|0|0|203|203|203|"Dry"|"251875443"|"159306671"
0|0|0|203|203|203|"Dry"|"251875437"|"159306665"
0|0|0|203|203|203|"Dry"|"251875438"|"159306666"
0|0|0|203|203|203|"Dry"|"251875445"|"159306673"
0|0|0|203|203|203|"Dry"|"251875435"|"159306663"
0|0|0|203|203|203|"Dry"|"251875439"|"159306667"
0|0|0|203|203|203|"Dry"|"251875446"|"159306674"
|0|||203||"Dry"|"251876380"|"159307255"
|0|||203||"Dry"|"251876373"|"159307248"
|0|||203||"Dry"|"251876381"|"159307256"
|0|||203||"Dry"|"251876377"|"159307252"
|0|||203||"Dry"|"251876371"|"159307246"
|0|||203||"Dry"|"251876382"|"159307257"
|0|||203||"Dry"|"251876376"|"159307251"
|0|||203||"Dry"|"251876372"|"159307247"
|0|||203||"Dry"|"251876378"|"159307253"
|0|||203||"Dry"|"251876374"|"159307249"
|0|||203||"Dry"|"251876375"|"159307250"
|0|||203||"Dry"|"251876379"|"159307254"
0|0|0|203|203|203|"Dry"|"251876392"|"159307267"
0|0|0|203|203|203|"Dry"|"251876385"|"159307260"
0|0|0|203|203|203|"Dry"|"251876393"|"159307268"
0|0|0|203|203|203|"Dry"|"251876389"|"159307264"
0|0|0|203|203|203|"Dry"|"251876383"|"159307258"
0|0|0|203|203|203|"Dry"|"251876388"|"159307263"
0|0|0|203|203|203|"Dry"|"251876394"|"159307269"
0|0|0|203|203|203|"Dry"|"251876386"|"159307261"
0|0|0|203|203|203|"Dry"|"251876384"|"159307259"
