# ----------------------------------------
# SACRD.org v2 - GA4
# Portal Events-Portals
# 20250901-20250930
# ----------------------------------------

,,,Segment,Is portal,Totals
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78207&a=302,?gp=hsp_masterselector&zipcode=78207&a=302,attribute,302,13,13
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78207&a=302,?gp=hsp_masterselector&zipcode=78207&a=302,guideme,-,13,13
https://sacrd.org/portal/housingservices/?gp=hsp_startingpage#,?gp=hsp_startingpage,guideme,-,13,13
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78228&a=302,?gp=hsp_masterselector&zipcode=78228&a=302,attribute,302,13,13
https://hillcountryresources.org/?gp=mainPage&a=588,?gp=mainPage&a=588,attribute,588,12,12
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78216&a=302,?gp=hsp_masterselector&zipcode=78216&a=302,attribute,302,12,12
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78216&a=302,?gp=hsp_masterselector&zipcode=78216&a=302,guideme,-,12,12
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78233&a=302,?gp=hsp_masterselector&zipcode=78233&a=302,attribute,302,12,12
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78207&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78207&a=302&nhw=3,guideme,-,12,12
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78230&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78230&a=302&nhw=3,guideme,-,12,12
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78251&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78251&a=302&nhw=3,guideme,-,12,12
https://sacrd.org/portal/sadigitalconnects/?gp=mainPage&a=299,?gp=mainPage&a=299,attribute,299,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78207&a=303,?gp=hsp_masterselector&zipcode=78207&a=303,attribute,303,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78217&a=302,?gp=hsp_masterselector&zipcode=78217&a=302,attribute,302,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78217&a=302,?gp=hsp_masterselector&zipcode=78217&a=302,guideme,-,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78228&a=302,?gp=hsp_masterselector&zipcode=78228&a=302,guideme,-,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78229&a=302,?gp=hsp_masterselector&zipcode=78229&a=302,attribute,302,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78229&a=302,?gp=hsp_masterselector&zipcode=78229&a=302,guideme,-,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78240&a=303,?gp=hsp_masterselector&zipcode=78240&a=303,guideme,-,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78244&a=303,?gp=hsp_masterselector&zipcode=78244&a=303,attribute,303,12,12
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78217&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78217&a=302&nhw=3,guideme,-,12,12
https://sacrd.org/housingservices/?gp=hsp_startingpage#,?gp=hsp_startingpage,guideme,-,11,11
https://sacrd.org/housingservices/?gp=mainPage&a=302,?gp=mainPage&a=302,attribute,302,11,11
https://sacrd.org/housingservices/?gp=mainPage&a=303,?gp=mainPage&a=303,attribute,303,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78109&a=302&nhw=3&gr=78,?gp=hsp_helppayhousing&zipcode=78109&a=302&nhw=3&gr=78,attribute,78,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78233&a=302,?gp=hsp_masterselector&zipcode=78233&a=302,guideme,-,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78245&a=302,?gp=hsp_masterselector&zipcode=78245&a=302,attribute,302,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78245&a=302,?gp=hsp_masterselector&zipcode=78245&a=302,guideme,-,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78205&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78205&a=302&nhw=3,guideme,-,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78223&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78223&a=302&nhw=3,guideme,-,11,11
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78240&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78240&a=302&nhw=3,guideme,-,11,11
https://sacrd.org/portal/housingservices/?gp=mainPage&a=304,?gp=mainPage&a=304,attribute,304,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78251&a=302&nhw=3&gr=78,?gp=hsp_helppayhousing&zipcode=78251&a=302&nhw=3&gr=78,attribute,78,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78210&a=302,?gp=hsp_masterselector&zipcode=78210&a=302,attribute,302,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78210&a=302,?gp=hsp_masterselector&zipcode=78210&a=302,guideme,-,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78212&a=302,?gp=hsp_masterselector&zipcode=78212&a=302,attribute,302,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78212&a=303,?gp=hsp_masterselector&zipcode=78212&a=303,attribute,303,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78230&a=302,?gp=hsp_masterselector&zipcode=78230&a=302,attribute,302,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78230&a=302,?gp=hsp_masterselector&zipcode=78230&a=302,guideme,-,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78233&a=302,?gp=hsp_masterselector&zipcode=78233&a=302,attribute,302,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78233&a=302,?gp=hsp_masterselector&zipcode=78233&a=302,guideme,-,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78244&a=303,?gp=hsp_masterselector&zipcode=78244&a=303,guideme,-,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78213&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78213&a=302&nhw=3,guideme,-,11,11
https://www.sacrd.org/portal/housingservices/?gp=hsp_startingpage#,?gp=hsp_startingpage,guideme,-,11,11
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=303,322","?gp=mainPage&a=303,322",attribute,322,11,11
https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=320,?gp=mainPage&a=320,attribute,320,11,11
https://www.sacrd.org/portal/sadigitalconnects/?gp=mainPage#,?gp=mainPage,clear,-,11,11
https://www.sacrd.org/portal/sadigitalconnects/?gp=mainPage&a=291,?gp=mainPage&a=291,attribute,291,11,11
https://sacrd.org/housingservices/?gp=mainPage&s=78210.%202%20bed%20%20pet%20friendly%20&nfm=2,?gp=mainPage&s=78210. 2 bed  pet friendly &nfm=2,show_faq,-,10,10
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78227&a=302,?gp=hsp_masterselector&zipcode=78227&a=302,attribute,302,10,10
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78218&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78218&a=302&nhw=3,guideme,-,10,10
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78233&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78233&a=302&nhw=3,guideme,-,10,10
https://sacrd.org/portal/westcaretx/?gp=mainPage&a=218,?gp=mainPage&a=218,attribute,218,10,10
https://www.sacrd.org/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78217&a=302&nhw=3&gr=78,?gp=hsp_helppayhousing&zipcode=78217&a=302&nhw=3&gr=78,attribute,78,10,10
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78201&a=302,?gp=hsp_masterselector&zipcode=78201&a=302,attribute,302,10,10
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78201&a=302,?gp=hsp_masterselector&zipcode=78201&a=302,guideme,-,10,10
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78207&a=303,?gp=hsp_masterselector&zipcode=78207&a=303,guideme,-,10,10
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78223&a=302,?gp=hsp_masterselector&zipcode=78223&a=302,attribute,302,10,10
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78223&a=302,?gp=hsp_masterselector&zipcode=78223&a=302,guideme,-,10,10
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78228&a=303,?gp=hsp_masterselector&zipcode=78228&a=303,attribute,303,10,10
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78254&a=302,?gp=hsp_masterselector&zipcode=78254&a=302,attribute,302,10,10
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78223&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78223&a=302&nhw=3,guideme,-,10,10
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=302,315,317","?gp=mainPage&a=302,315,317",attribute,317,10,10
https://sacrd.org/es/portal/housingservices/?gp=hsp_startingpage,?gp=hsp_startingpage,guideme,-,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78220&a=302,?gp=hsp_masterselector&zipcode=78220&a=302,attribute,302,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78227&a=302,?gp=hsp_masterselector&zipcode=78227&a=302,guideme,-,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78228&a=302,?gp=hsp_masterselector&zipcode=78228&a=302,attribute,302,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78245&a=303,?gp=hsp_masterselector&zipcode=78245&a=303,attribute,303,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78253&a=302,?gp=hsp_masterselector&zipcode=78253&a=302,attribute,302,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78205&a=303&nhw=0,?gp=hsp_needhelpwith&zipcode=78205&a=303&nhw=0,guideme,-,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78216&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78216&a=302&nhw=3,guideme,-,9,9
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78217&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78217&a=302&nhw=3,guideme,-,9,9
https://sacrd.org/portal/westcaretx/?gp=mainPage&a=231,?gp=mainPage&a=231,attribute,231,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78212&a=302,?gp=hsp_masterselector&zipcode=78212&a=302,guideme,-,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78218&a=302,?gp=hsp_masterselector&zipcode=78218&a=302,attribute,302,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78218&a=302,?gp=hsp_masterselector&zipcode=78218&a=302,guideme,-,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78223&a=303,?gp=hsp_masterselector&zipcode=78223&a=303,attribute,303,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78227&a=302,?gp=hsp_masterselector&zipcode=78227&a=302,attribute,302,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78227&a=302,?gp=hsp_masterselector&zipcode=78227&a=302,guideme,-,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78228&a=303,?gp=hsp_masterselector&zipcode=78228&a=303,guideme,-,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78254&a=302,?gp=hsp_masterselector&zipcode=78254&a=302,guideme,-,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78205&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78205&a=302&nhw=3,guideme,-,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78205&a=303,?gp=hsp_needhelpwith&zipcode=78205&a=303,guideme,-,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78240&a=303&nhw=0,?gp=hsp_needhelpwith&zipcode=78240&a=303&nhw=0,guideme,-,9,9
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78244&a=303&nhw=0,?gp=hsp_needhelpwith&zipcode=78244&a=303&nhw=0,guideme,-,9,9
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=302,304","?gp=mainPage&a=302,304",attribute,304,9,9
https://comalcares.org/portal/housingservices/?gp=hsp_startingpage,?gp=hsp_startingpage,guideme,-,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78230&a=302&nhw=3&gr=78,?gp=hsp_helppayhousing&zipcode=78230&a=302&nhw=3&gr=78,attribute,78,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78209&a=302,?gp=hsp_masterselector&zipcode=78209&a=302,attribute,302,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78209&a=302,?gp=hsp_masterselector&zipcode=78209&a=302,guideme,-,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78240&a=303,?gp=hsp_masterselector&zipcode=78240&a=303,attribute,303,8,8
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78253&a=302,?gp=hsp_masterselector&zipcode=78253&a=302,guideme,-,8,8
"https://sacrd.org/portal/housingservices/?gp=mainPage&a=301,316","?gp=mainPage&a=301,316",attribute,316,8,8
"https://sacrd.org/portal/housingservices/?gp=mainPage&a=302,304","?gp=mainPage&a=302,304",attribute,304,8,8
"https://sacrd.org/portal/housingservices/?gp=mainPage&a=302,317","?gp=mainPage&a=302,317",attribute,317,8,8
"https://sacrd.org/portal/housingservices/?gp=mainPage&a=315,317","?gp=mainPage&a=315,317",attribute,317,8,8
https://www.sacrd.org/MentalHealth/?gp=mainPage&a=102,?gp=mainPage&a=102,attribute,102,8,8
https://www.sacrd.org/MentalHealth/?zip=76701&gp=mhp_start,?zip=76701&gp=mhp_start,guideme,-,8,8
https://www.sacrd.org/portal/housingservices/?gp=hsp_helpfindhousing&zipcode=78205&a=303&nhw=0&gr=59,?gp=hsp_helpfindhousing&zipcode=78205&a=303&nhw=0&gr=59,attribute,59,8,8
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78213&a=303,?gp=hsp_masterselector&zipcode=78213&a=303,attribute,303,8,8
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78223&a=303,?gp=hsp_masterselector&zipcode=78223&a=303,guideme,-,8,8
https://www.sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78251&a=303,?gp=hsp_masterselector&zipcode=78251&a=303,attribute,303,8,8
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78218&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78218&a=302&nhw=3,guideme,-,8,8
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78228&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78228&a=302&nhw=3,guideme,-,8,8
https://www.sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78254&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78254&a=302&nhw=3,guideme,-,8,8
"https://www.sacrd.org/portal/housingservices/?gp=mainPage&a=302,317","?gp=mainPage&a=302,317",attribute,317,8,8
https://www.sacrd.org/portal/westcaretx/?gp=mainPage&a=221,?gp=mainPage&a=221,attribute,221,8,8
https://sacrd.org/housingservices/?gp=hsp_masterselector&zipcode=78223&a=302,?gp=hsp_masterselector&zipcode=78223&a=302,guideme,-,7,7
https://sacrd.org/housingservices/?gp=mainPage&a=315,?gp=mainPage&a=315,attribute,315,7,7
"https://sacrd.org/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78109&a=302&nhw=3&gr=78,28","?gp=hsp_helppayhousing&zipcode=78109&a=302&nhw=3&gr=78,28",attribute,28,7,7
https://sacrd.org/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78218&a=302&nhw=3&gr=78,?gp=hsp_helppayhousing&zipcode=78218&a=302&nhw=3&gr=78,attribute,78,7,7
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78228&a=302,?gp=hsp_masterselector&zipcode=78228&a=302,guideme,-,7,7
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78229&a=302,?gp=hsp_masterselector&zipcode=78229&a=302,attribute,302,7,7
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78229&a=302,?gp=hsp_masterselector&zipcode=78229&a=302,guideme,-,7,7
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78238&a=302,?gp=hsp_masterselector&zipcode=78238&a=302,attribute,302,7,7
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78238&a=302,?gp=hsp_masterselector&zipcode=78238&a=302,guideme,-,7,7
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78244&a=302,?gp=hsp_masterselector&zipcode=78244&a=302,attribute,302,7,7
https://sacrd.org/portal/housingservices/?gp=hsp_masterselector&zipcode=78245&a=303,?gp=hsp_masterselector&zipcode=78245&a=303,guideme,-,7,7
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78245&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78245&a=302&nhw=3,guideme,-,7,7
https://sacrd.org/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78253&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78253&a=302&nhw=3,guideme,-,7,7
https://sacrd.org/portal/housingservices/?gp=hsp_zipcode,?gp=hsp_zipcode,guideme,-,7,7
https://sacrd.org/portal/housingservices/?gp=mainPage&a=316,?gp=mainPage&a=316,attribute,316,7,7
https://sacrd.org/portal/housingservices/?gp=mainPage&zipcode=78223,?gp=mainPage&zipcode=78223,clear,-,7,7
https://www.comalcares.org/portal/housingservices/?gp=hsp_startingpage,?gp=hsp_startingpage,guideme,-,7,7
