# ----------------------------------------
# SACRD.org v2 - GA4
# Portal Events-Portals
# 20251101-20251130
# ----------------------------------------

,,,Segment,Is portal,Totals
URL,Search,Entity type,Entity ID,Event count,Event count
"https://hillcountryresources.org/mhp/?gp=mhp_experiencing&zipcode=78624&a=570,6,549&gr=140","?gp=mhp_experiencing&zipcode=78624&a=570,6,549&gr=140",guideme,-,1,1
"https://hillcountryresources.org/mhp/?gp=mhp_payment&zipcode=78624&a=570,6,549,587,10&gr=140","?gp=mhp_payment&zipcode=78624&a=570,6,549,587,10&gr=140",attribute,10,1,1
"https://hillcountryresources.org/mhp/?gp=mhp_payment&zipcode=78624&a=570,6,549,587,10,64&gr=140","?gp=mhp_payment&zipcode=78624&a=570,6,549,587,10,64&gr=140",attribute,64,1,1
"https://hillcountryresources.org/mhp/?gp=mhp_provider&zipcode=78624&a=570,6,549,587&gr=140","?gp=mhp_provider&zipcode=78624&a=570,6,549,587&gr=140",attribute,587,1,1
"https://hillcountryresources.org/mhp/?gp=mhp_provider&zipcode=78624&a=570,6,549,587&gr=140","?gp=mhp_provider&zipcode=78624&a=570,6,549,587&gr=140",guideme,-,1,1
https://hillcountryresources.org/mhp/?gp=mhp_seeking_help_for&zipcode=78624&a=570,?gp=mhp_seeking_help_for&zipcode=78624&a=570,attribute,570,1,1
https://hillcountryresources.org/mhp/?gp=mhp_seeking_help_for&zipcode=78624&a=570,?gp=mhp_seeking_help_for&zipcode=78624&a=570,guideme,-,1,1
https://hillcountryresources.org/mhp/?gp=mhp_start,?gp=mhp_start,guideme,-,1,1
https://sacrd.org/MentalHealth/?gp=mainPage&a=100,?gp=mainPage&a=100,attribute,100,1,1
"https://sacrd.org/MentalHealth/?gp=mainPage&a=100,9","?gp=mainPage&a=100,9",attribute,9,1,1
https://sacrd.org/MentalHealth/?gp=mainPage&a=102,?gp=mainPage&a=102,attribute,102,1,1
https://sacrd.org/MentalHealth/?gp=mainPage&a=76,?gp=mainPage&a=76,attribute,76,1,1
"https://sacrd.org/MentalHealth/?gp=mainPage&a=76,102","?gp=mainPage&a=76,102",attribute,102,1,1
https://sacrd.org/MentalHealth/?gp=mainPage&a=9&gr=142,?gp=mainPage&a=9&gr=142,attribute,142,1,1
"https://sacrd.org/MentalHealth/?gp=mainPage&a=9,69&gr=142","?gp=mainPage&a=9,69&gr=142",attribute,69,1,1
"https://sacrd.org/MentalHealth/?gp=mainPage&zipcode=78212&a=569,2,548,549,557,10,69,102&gr=1,6,141","?gp=mainPage&zipcode=78212&a=569,2,548,549,557,10,69,102&gr=1,6,141",attribute,102,1,1
"https://sacrd.org/MentalHealth/?gp=mainPage&zipcode=78212&a=569,2,548,549,557,10,69,102,103&gr=1,6,1","?gp=mainPage&zipcode=78212&a=569,2,548,549,557,10,69,102,103&gr=1,6,141",attribute,103,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78205&a=572,2","?gp=mhp_about_them&zipcode=78205&a=572,2",attribute,2,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78205&a=572,2,549","?gp=mhp_about_them&zipcode=78205&a=572,2,549",attribute,549,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78205&a=572,2,549","?gp=mhp_about_them&zipcode=78205&a=572,2,549",guideme,-,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78207&a=570,9","?gp=mhp_about_them&zipcode=78207&a=570,9",attribute,9,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78207&a=570,9,549","?gp=mhp_about_them&zipcode=78207&a=570,9,549",attribute,549,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78207&a=570,9,549","?gp=mhp_about_them&zipcode=78207&a=570,9,549",guideme,-,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78212&a=569,2","?gp=mhp_about_them&zipcode=78212&a=569,2",attribute,2,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78212&a=569,2,548","?gp=mhp_about_them&zipcode=78212&a=569,2,548",attribute,548,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78212&a=569,2,548,549","?gp=mhp_about_them&zipcode=78212&a=569,2,548,549",attribute,549,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78212&a=569,2,548,549","?gp=mhp_about_them&zipcode=78212&a=569,2,548,549",guideme,-,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78215&a=569,2,548","?gp=mhp_about_them&zipcode=78215&a=569,2,548",attribute,548,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78215&a=569,2,548","?gp=mhp_about_them&zipcode=78215&a=569,2,548",guideme,-,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78230&a=569,9","?gp=mhp_about_them&zipcode=78230&a=569,9",attribute,9,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78230&a=569,9,548","?gp=mhp_about_them&zipcode=78230&a=569,9,548",attribute,548,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_about_them&zipcode=78230&a=569,9,548","?gp=mhp_about_them&zipcode=78230&a=569,9,548",guideme,-,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78205&a=572,2,549&gr=142","?gp=mhp_experiencing&zipcode=78205&a=572,2,549&gr=142",attribute,142,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78205&a=572,2,549&gr=142,145","?gp=mhp_experiencing&zipcode=78205&a=572,2,549&gr=142,145",guideme,-,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78207&a=570,9,549&gr=140","?gp=mhp_experiencing&zipcode=78207&a=570,9,549&gr=140",attribute,140,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78207&a=570,9,549&gr=140,143","?gp=mhp_experiencing&zipcode=78207&a=570,9,549&gr=140,143",attribute,143,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78207&a=570,9,549&gr=140,143","?gp=mhp_experiencing&zipcode=78207&a=570,9,549&gr=140,143",guideme,-,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78212&a=569,2,548,549&gr=1","?gp=mhp_experiencing&zipcode=78212&a=569,2,548,549&gr=1",attribute,1,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78212&a=569,2,548,549&gr=1,6","?gp=mhp_experiencing&zipcode=78212&a=569,2,548,549&gr=1,6",attribute,6,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78212&a=569,2,548,549&gr=1,6,141","?gp=mhp_experiencing&zipcode=78212&a=569,2,548,549&gr=1,6,141",attribute,141,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78212&a=569,2,548,549&gr=1,6,141","?gp=mhp_experiencing&zipcode=78212&a=569,2,548,549&gr=1,6,141",guideme,-,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78230&a=569,9,548&gr=142","?gp=mhp_experiencing&zipcode=78230&a=569,9,548&gr=142",attribute,142,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78230&a=569,9,548&gr=142,141","?gp=mhp_experiencing&zipcode=78230&a=569,9,548&gr=142,141",attribute,141,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78230&a=569,9,548&gr=146","?gp=mhp_experiencing&zipcode=78230&a=569,9,548&gr=146",attribute,146,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78230&a=569,9,548&gr=146,16,1","?gp=mhp_experiencing&zipcode=78230&a=569,9,548&gr=146,16,1",attribute,1,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78230&a=569,9,548&gr=146,16,1","?gp=mhp_experiencing&zipcode=78230&a=569,9,548&gr=146,16,1",guideme,-,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_experiencing&zipcode=78230&a=569,9,548&gr=146,16,2","?gp=mhp_experiencing&zipcode=78230&a=569,9,548&gr=146,16,2",attribute,2,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_payment&zipcode=78205&a=572,2,549,10&gr=142,145","?gp=mhp_payment&zipcode=78205&a=572,2,549,10&gr=142,145",attribute,10,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_payment&zipcode=78207&a=570,9,549,587,10&gr=140,143","?gp=mhp_payment&zipcode=78207&a=570,9,549,587,10&gr=140,143",attribute,10,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_payment&zipcode=78207&a=570,9,549,587,10,69&gr=140,143","?gp=mhp_payment&zipcode=78207&a=570,9,549,587,10,69&gr=140,143",attribute,69,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_payment&zipcode=78212&a=569,2,548,549,557,10&gr=1,6,141","?gp=mhp_payment&zipcode=78212&a=569,2,548,549,557,10&gr=1,6,141",attribute,10,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_payment&zipcode=78212&a=569,2,548,549,557,10,69&gr=1,6,141","?gp=mhp_payment&zipcode=78212&a=569,2,548,549,557,10,69&gr=1,6,141",attribute,69,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_payment&zipcode=78230&a=569,9,548,557,10&gr=146,16,1","?gp=mhp_payment&zipcode=78230&a=569,9,548,557,10&gr=146,16,1",attribute,10,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_provider&zipcode=78205&a=572,2,549&gr=142,145","?gp=mhp_provider&zipcode=78205&a=572,2,549&gr=142,145",guideme,-,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_provider&zipcode=78207&a=570,9,549,587&gr=140,143","?gp=mhp_provider&zipcode=78207&a=570,9,549,587&gr=140,143",attribute,587,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_provider&zipcode=78207&a=570,9,549,587&gr=140,143","?gp=mhp_provider&zipcode=78207&a=570,9,549,587&gr=140,143",guideme,-,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_provider&zipcode=78212&a=569,2,548,549,557&gr=1,6,141","?gp=mhp_provider&zipcode=78212&a=569,2,548,549,557&gr=1,6,141",attribute,557,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_provider&zipcode=78212&a=569,2,548,549,557&gr=1,6,141","?gp=mhp_provider&zipcode=78212&a=569,2,548,549,557&gr=1,6,141",guideme,-,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_provider&zipcode=78230&a=569,9,548,557&gr=146,16,1","?gp=mhp_provider&zipcode=78230&a=569,9,548,557&gr=146,16,1",attribute,557,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_provider&zipcode=78230&a=569,9,548,557&gr=146,16,1","?gp=mhp_provider&zipcode=78230&a=569,9,548,557&gr=146,16,1",guideme,-,1,1
"https://sacrd.org/MentalHealth/?gp=mhp_provider&zipcode=78230&a=569,9,548,557,587&gr=146,16,1","?gp=mhp_provider&zipcode=78230&a=569,9,548,557,587&gr=146,16,1",attribute,587,1,1
https://sacrd.org/MentalHealth/?gp=mhp_seeking_help_for&zipcode=78205&a=572,?gp=mhp_seeking_help_for&zipcode=78205&a=572,attribute,572,1,1
https://sacrd.org/MentalHealth/?gp=mhp_seeking_help_for&zipcode=78205&a=572,?gp=mhp_seeking_help_for&zipcode=78205&a=572,guideme,-,1,1
https://sacrd.org/MentalHealth/?gp=mhp_seeking_help_for&zipcode=78207&a=570,?gp=mhp_seeking_help_for&zipcode=78207&a=570,attribute,570,1,1
https://sacrd.org/MentalHealth/?gp=mhp_seeking_help_for&zipcode=78207&a=570,?gp=mhp_seeking_help_for&zipcode=78207&a=570,guideme,-,1,1
https://sacrd.org/MentalHealth/?gp=mhp_seeking_help_for&zipcode=78212&a=569,?gp=mhp_seeking_help_for&zipcode=78212&a=569,attribute,569,1,1
https://sacrd.org/MentalHealth/?gp=mhp_seeking_help_for&zipcode=78212&a=569,?gp=mhp_seeking_help_for&zipcode=78212&a=569,guideme,-,1,1
https://sacrd.org/MentalHealth/?gp=mhp_seeking_help_for&zipcode=78215&a=569,?gp=mhp_seeking_help_for&zipcode=78215&a=569,attribute,569,1,1
https://sacrd.org/MentalHealth/?gp=mhp_seeking_help_for&zipcode=78215&a=569,?gp=mhp_seeking_help_for&zipcode=78215&a=569,guideme,-,1,1
https://sacrd.org/MentalHealth/?gp=mhp_seeking_help_for&zipcode=78230&a=569,?gp=mhp_seeking_help_for&zipcode=78230&a=569,attribute,569,1,1
https://sacrd.org/MentalHealth/?gp=mhp_seeking_help_for&zipcode=78230&a=569,?gp=mhp_seeking_help_for&zipcode=78230&a=569,guideme,-,1,1
https://sacrd.org/es/housingservices/?gp=mainPage&a=302,?gp=mainPage&a=302,attribute,302,1,1
"https://sacrd.org/es/housingservices/?gp=mainPage&a=302,574&s=Inquilino","?gp=mainPage&a=302,574&s=Inquilino",attribute,574,1,1
https://sacrd.org/es/idd/?gp=mainPage&a=713,?gp=mainPage&a=713,attribute,713,1,1
https://sacrd.org/es/idd/?gp=mainPage&a=713,?gp=mainPage&a=713,show_faq,-,1,1
https://sacrd.org/es/idd/?gp=mainPage&zipcode=78230&a=763,?gp=mainPage&zipcode=78230&a=763,attribute,763,1,1
"https://sacrd.org/es/idd/?gp=mainPage&zipcode=78230&a=763,764","?gp=mainPage&zipcode=78230&a=763,764",attribute,764,1,1
"https://sacrd.org/es/idd/?gp=mainPage&zipcode=78230&a=763,764,799","?gp=mainPage&zipcode=78230&a=763,764,799",attribute,799,1,1
"https://sacrd.org/es/idd/?gp=mainPage&zipcode=78230&a=763,764,799,803","?gp=mainPage&zipcode=78230&a=763,764,799,803",attribute,803,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78217&a=302&nhw=3&gr=92,?gp=hsp_helppayhousing&zipcode=78217&a=302&nhw=3&gr=92,attribute,92,1,1
"https://sacrd.org/es/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78217&a=302&nhw=3&gr=92,2","?gp=hsp_helppayhousing&zipcode=78217&a=302&nhw=3&gr=92,28",attribute,28,1,1
"https://sacrd.org/es/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78217&a=302&nhw=3&gr=92,2","?gp=hsp_helppayhousing&zipcode=78217&a=302&nhw=3&gr=92,28,78",attribute,78,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78220&a=302&nhw=3&gr=78,?gp=hsp_helppayhousing&zipcode=78220&a=302&nhw=3&gr=78,attribute,78,1,1
"https://sacrd.org/es/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78220&a=302&nhw=3&gr=78,9","?gp=hsp_helppayhousing&zipcode=78220&a=302&nhw=3&gr=78,92",attribute,92,1,1
"https://sacrd.org/es/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78220&a=302&nhw=3&gr=78,9","?gp=hsp_helppayhousing&zipcode=78220&a=302&nhw=3&gr=78,92,95",attribute,95,1,1
"https://sacrd.org/es/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78220&a=302&nhw=3&gr=78,9","?gp=hsp_helppayhousing&zipcode=78220&a=302&nhw=3&gr=78,92,95,97",attribute,97,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_helppayhousing&zipcode=78249&a=302&nhw=3&gr=78,?gp=hsp_helppayhousing&zipcode=78249&a=302&nhw=3&gr=78,attribute,78,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78205&a=302,?gp=hsp_masterselector&zipcode=78205&a=302,attribute,302,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78217&a=302,?gp=hsp_masterselector&zipcode=78217&a=302,attribute,302,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78217&a=302,?gp=hsp_masterselector&zipcode=78217&a=302,guideme,-,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78220&a=302,?gp=hsp_masterselector&zipcode=78220&a=302,attribute,302,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78220&a=302,?gp=hsp_masterselector&zipcode=78220&a=302,guideme,-,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78223&a=302,?gp=hsp_masterselector&zipcode=78223&a=302,attribute,302,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78223&a=302,?gp=hsp_masterselector&zipcode=78223&a=302,guideme,-,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78239&a=301,?gp=hsp_masterselector&zipcode=78239&a=301,attribute,301,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78239&a=301,?gp=hsp_masterselector&zipcode=78239&a=301,guideme,-,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78239&a=303,?gp=hsp_masterselector&zipcode=78239&a=303,attribute,303,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78249,?gp=hsp_masterselector&zipcode=78249,guideme,-,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78249&a=302,?gp=hsp_masterselector&zipcode=78249&a=302,attribute,302,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_masterselector&zipcode=78249&a=302,?gp=hsp_masterselector&zipcode=78249&a=302,guideme,-,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78217&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78217&a=302&nhw=3,guideme,-,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78220&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78220&a=302&nhw=3,guideme,-,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78223&a=302&nhw=6,?gp=hsp_needhelpwith&zipcode=78223&a=302&nhw=6,guideme,-,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_needhelpwith&zipcode=78249&a=302&nhw=3,?gp=hsp_needhelpwith&zipcode=78249&a=302&nhw=3,guideme,-,1,1
https://sacrd.org/es/portal/housingservices/?gp=hsp_zipcode&zipcode=78239&a=301,?gp=hsp_zipcode&zipcode=78239&a=301,guideme,-,1,1
https://sacrd.org/es/portal/housingservices/?gp=mainPage,?gp=mainPage,clear,-,1,1
https://sacrd.org/es/portal/housingservices/?gp=mainPage&a=302,?gp=mainPage&a=302,attribute,302,1,1
"https://sacrd.org/es/portal/housingservices/?gp=mainPage&a=302,315","?gp=mainPage&a=302,315",attribute,315,1,1
"https://sacrd.org/es/portal/housingservices/?gp=mainPage&a=302,315,317","?gp=mainPage&a=302,315,317",attribute,317,1,1
"https://sacrd.org/es/portal/housingservices/?gp=mainPage&a=302,315,317,398","?gp=mainPage&a=302,315,317,398",attribute,398,1,1
"https://sacrd.org/es/portal/housingservices/?gp=mainPage&a=302,315,317,398,397","?gp=mainPage&a=302,315,317,398,397",attribute,397,1,1
https://sacrd.org/es/portal/housingservices/?gp=mainPage&a=303,?gp=mainPage&a=303,attribute,303,1,1
"https://sacrd.org/es/portal/housingservices/?gp=mainPage&a=303,322","?gp=mainPage&a=303,322",attribute,322,1,1
"https://sacrd.org/es/portal/housingservices/?gp=mainPage&a=303,322,323","?gp=mainPage&a=303,322,323",attribute,323,1,1
https://sacrd.org/es/portal/housingservices/?gp=mainPage&a=315,?gp=mainPage&a=315,attribute,315,1,1
"https://sacrd.org/es/portal/housingservices/?gp=mainPage&a=315,302","?gp=mainPage&a=315,302",attribute,302,1,1
"https://sacrd.org/es/portal/housingservices/?gp=mainPage&a=317,315","?gp=mainPage&a=317,315",attribute,315,1,1
"https://sacrd.org/es/portal/mhp/?gp=mainPage&zipcode=78210&a=569,549,558,559,566,11,69,62&gr=140,142","?gp=mainPage&zipcode=78210&a=569,549,558,559,566,11,69,62&gr=140,142,145,7,16,2,15,1,6",attribute,62,1,1
"https://sacrd.org/es/portal/mhp/?gp=mainPage&zipcode=78210&a=569,549,558,559,566,11,69,62,76&gr=140,","?gp=mainPage&zipcode=78210&a=569,549,558,559,566,11,69,62,76&gr=140,142,145,7,16,2,15,1,6",attribute,76,1,1
"https://sacrd.org/es/portal/mhp/?gp=mainPage&zipcode=78210&a=569,549,558,559,566,11,69,62,76,100&gr=","?gp=mainPage&zipcode=78210&a=569,549,558,559,566,11,69,62,76,100&gr=140,142,145,7,16,2,15,1,6",attribute,100,1,1
https://sacrd.org/es/portal/mhp/?gp=mhp_about_them&zipcode=78205&a=6,?gp=mhp_about_them&zipcode=78205&a=6,attribute,6,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_about_them&zipcode=78205&a=6,2","?gp=mhp_about_them&zipcode=78205&a=6,2",attribute,2,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_about_them&zipcode=78205&a=6,2,555","?gp=mhp_about_them&zipcode=78205&a=6,2,555",attribute,555,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_about_them&zipcode=78205&a=6,2,555,553","?gp=mhp_about_them&zipcode=78205&a=6,2,555,553",attribute,553,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_about_them&zipcode=78210&a=569,549","?gp=mhp_about_them&zipcode=78210&a=569,549",attribute,549,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_about_them&zipcode=78210&a=569,549","?gp=mhp_about_them&zipcode=78210&a=569,549",guideme,-,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142","?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142",attribute,142,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145","?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145",attribute,145,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145,7","?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145,7",attribute,7,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145,7,16","?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145,7,16",attribute,16,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145,7,16,2","?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145,7,16,2",attribute,2,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145,7,16,2,1","?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145,7,16,2,15",attribute,15,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145,7,16,2,1","?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145,7,16,2,15,1",attribute,1,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145,7,16,2,1","?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145,7,16,2,15,1,6",attribute,6,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145,7,16,2,1","?gp=mhp_experiencing&zipcode=78210&a=569,549&gr=140,142,145,7,16,2,15,1,6",guideme,-,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_payment&zipcode=78210&a=569,549,558,559,566,11&gr=140,142,14","?gp=mhp_payment&zipcode=78210&a=569,549,558,559,566,11&gr=140,142,145,7,16,2,15,1,6",attribute,11,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_payment&zipcode=78210&a=569,549,558,559,566,11,69&gr=140,142","?gp=mhp_payment&zipcode=78210&a=569,549,558,559,566,11,69&gr=140,142,145,7,16,2,15,1,6",attribute,69,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_provider&zipcode=78210&a=569,549,558&gr=140,142,145,7,16,2,1","?gp=mhp_provider&zipcode=78210&a=569,549,558&gr=140,142,145,7,16,2,15,1,6",attribute,558,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_provider&zipcode=78210&a=569,549,558,559&gr=140,142,145,7,16","?gp=mhp_provider&zipcode=78210&a=569,549,558,559&gr=140,142,145,7,16,2,15,1,6",attribute,559,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_provider&zipcode=78210&a=569,549,558,559,566&gr=140,142,145,","?gp=mhp_provider&zipcode=78210&a=569,549,558,559,566&gr=140,142,145,7,16,2,15,1,6",attribute,566,1,1
"https://sacrd.org/es/portal/mhp/?gp=mhp_provider&zipcode=78210&a=569,549,558,559,566&gr=140,142,145,","?gp=mhp_provider&zipcode=78210&a=569,549,558,559,566&gr=140,142,145,7,16,2,15,1,6",guideme,-,1,1
https://sacrd.org/es/portal/mhp/?gp=mhp_seeking_help_for&zipcode=78205,?gp=mhp_seeking_help_for&zipcode=78205,guideme,-,1,1
https://sacrd.org/es/portal/mhp/?gp=mhp_seeking_help_for&zipcode=78210&a=569,?gp=mhp_seeking_help_for&zipcode=78210&a=569,attribute,569,1,1
https://sacrd.org/es/portal/mhp/?gp=mhp_seeking_help_for&zipcode=78210&a=569,?gp=mhp_seeking_help_for&zipcode=78210&a=569,guideme,-,1,1
https://sacrd.org/housingservices/?gp=hsp_caresvcs&zipcode=78245&a=302&nhw=9,?gp=hsp_caresvcs&zipcode=78245&a=302&nhw=9,guideme,-,1,1
https://sacrd.org/housingservices/?gp=hsp_helpfindhousing&zipcode=78109&a=303&nhw=0&gr=71,?gp=hsp_helpfindhousing&zipcode=78109&a=303&nhw=0&gr=71,attribute,71,1,1
"https://sacrd.org/housingservices/?gp=hsp_helpfindhousing&zipcode=78109&a=303&nhw=0&gr=71,115","?gp=hsp_helpfindhousing&zipcode=78109&a=303&nhw=0&gr=71,115",attribute,115,1,1
"https://sacrd.org/housingservices/?gp=hsp_helpfindhousing&zipcode=78109&a=303&nhw=0&gr=71,115,53","?gp=hsp_helpfindhousing&zipcode=78109&a=303&nhw=0&gr=71,115,53",attribute,53,1,1
https://sacrd.org/housingservices/?gp=hsp_helpfindhousing&zipcode=78205&a=302&nhw=0&gr=70,?gp=hsp_helpfindhousing&zipcode=78205&a=302&nhw=0&gr=70,attribute,70,1,1
https://sacrd.org/housingservices/?gp=hsp_helpfindhousing&zipcode=78205&a=303&nhw=0&gr=59,?gp=hsp_helpfindhousing&zipcode=78205&a=303&nhw=0&gr=59,attribute,59,1,1
"https://sacrd.org/housingservices/?gp=hsp_helpfindhousing&zipcode=78205&a=303&nhw=0&gr=59,51","?gp=hsp_helpfindhousing&zipcode=78205&a=303&nhw=0&gr=59,51",attribute,51,1,1
"https://sacrd.org/housingservices/?gp=hsp_helpfindhousing&zipcode=78205&a=303&nhw=0&gr=59,51,53","?gp=hsp_helpfindhousing&zipcode=78205&a=303&nhw=0&gr=59,51,53",attribute,53,1,1
"https://sacrd.org/housingservices/?gp=hsp_helpfindhousing&zipcode=78205&a=303&nhw=0&gr=59,51,53,71","?gp=hsp_helpfindhousing&zipcode=78205&a=303&nhw=0&gr=59,51,53,71",attribute,71,1,1
https://sacrd.org/housingservices/?gp=hsp_helpfindhousing&zipcode=78212&a=303&nhw=0&gr=71,?gp=hsp_helpfindhousing&zipcode=78212&a=303&nhw=0&gr=71,attribute,71,1,1
