# ----------------------------------------
# SACRD.org v2 - GA4
# Portal Events-Portals
# 20251201-20251231
# ----------------------------------------

,,,Segment,Is US Portal,Totals
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78230&a=303,304,322","?gp=mainPage&zipcode=78230&a=303,304,322",attribute,322,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78230&a=303,304,322,323","?gp=mainPage&zipcode=78230&a=303,304,322,323",attribute,323,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78230&a=303,304,322,323,310","?gp=mainPage&zipcode=78230&a=303,304,322,323,310",attribute,310,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320","?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320",attribute,320,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542","?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542",attribute,542,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367","?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367",attribute,367,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574","?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574",attribute,574,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574,5","?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574,580",attribute,580,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574,5","?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574,580,575",attribute,575,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574,5","?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574,580,575,576",attribute,576,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574,5","?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574,580,575,576,577",attribute,577,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574,5","?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574,580,575,576,577,581",attribute,581,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574,5","?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574,580,575,576,577,581,481",attribute,481,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574,5","?gp=mainPage&zipcode=78230&a=303,304,322,323,310,320,542,367,574,580,575,576,577,581,481,442",attribute,442,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78244&a=303,304","?gp=mainPage&zipcode=78244&a=303,304",attribute,304,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78244&a=303,304,320","?gp=mainPage&zipcode=78244&a=303,304,320",attribute,320,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78244&a=303,304,320,477","?gp=mainPage&zipcode=78244&a=303,304,320,477",attribute,477,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78244&a=303,304,320,477,494","?gp=mainPage&zipcode=78244&a=303,304,320,477,494",attribute,494,1,1
https://sacrd.org/housingservices/?gp=mainPage&zipcode=78249&a=303,?gp=mainPage&zipcode=78249&a=303,attribute,303,1,1
"https://sacrd.org/housingservices/?gp=mainPage&zipcode=78249&a=303,320","?gp=mainPage&zipcode=78249&a=303,320",attribute,320,1,1
https://sacrd.org/housingservices/?zipcode=78052&gp=hsp_masterselector&a=303,?zipcode=78052&gp=hsp_masterselector&a=303,attribute,303,1,1
https://sacrd.org/housingservices/?zipcode=78052&gp=hsp_masterselector&a=303,?zipcode=78052&gp=hsp_masterselector&a=303,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78052&gp=hsp_needhelpwith&a=303,?zipcode=78052&gp=hsp_needhelpwith&a=303,guideme,-,1,1
"https://sacrd.org/housingservices/?zipcode=78052&gp=mainPage&a=303,304","?zipcode=78052&gp=mainPage&a=303,304",attribute,304,1,1
"https://sacrd.org/housingservices/?zipcode=78052&gp=mainPage&a=303,304,320","?zipcode=78052&gp=mainPage&a=303,304,320",attribute,320,1,1
"https://sacrd.org/housingservices/?zipcode=78052&gp=mainPage&a=303,304,320,519","?zipcode=78052&gp=mainPage&a=303,304,320,519",attribute,519,1,1
"https://sacrd.org/housingservices/?zipcode=78052&gp=mainPage&a=303,304,320,519,542","?zipcode=78052&gp=mainPage&a=303,304,320,519,542",attribute,542,1,1
"https://sacrd.org/housingservices/?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367","?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367",attribute,367,1,1
"https://sacrd.org/housingservices/?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,575","?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,575",attribute,575,1,1
"https://sacrd.org/housingservices/?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,575,576","?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,575,576",attribute,576,1,1
"https://sacrd.org/housingservices/?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,576,580","?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,576,580",attribute,580,1,1
"https://sacrd.org/housingservices/?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,576,580,577","?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,576,580,577",attribute,577,1,1
"https://sacrd.org/housingservices/?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,576,580,577,5","?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,576,580,577,583",attribute,583,1,1
"https://sacrd.org/housingservices/?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,576,580,577,5","?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,576,580,577,583,494",attribute,494,1,1
"https://sacrd.org/housingservices/?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,576,580,577,5","?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,576,580,577,583,494,478",attribute,478,1,1
"https://sacrd.org/housingservices/?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,576,580,577,5","?zipcode=78052&gp=mainPage&a=303,304,320,519,542,367,576,580,577,583,494,478,442",attribute,442,1,1
https://sacrd.org/housingservices/?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a,?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a=302&nhw=0&gr=70,attribute,70,1,1
https://sacrd.org/housingservices/?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a,?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a=303&nhw=0&gr=71,attribute,71,1,1
https://sacrd.org/housingservices/?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a,"?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a=303&nhw=0&gr=71,30",attribute,30,1,1
https://sacrd.org/housingservices/?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,attribute,302,1,1
https://sacrd.org/housingservices/?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=303,attribute,303,1,1
https://sacrd.org/housingservices/?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=303,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=30,?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=302&nhw=0,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=30,?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=303&nhw=0,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_startingpage,?zipcode=78201&lat=29.42364&lng=-98.48647&gp=hsp_startingpage,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78205&gp=hsp_startingpage#,?zipcode=78205&gp=hsp_startingpage,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78205&gp=mainPage&a=526,?zipcode=78205&gp=mainPage&a=526,attribute,526,1,1
https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a,"?zipcode=78205&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a=303&nhw=0&gr=71,115",attribute,115,1,1
https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a,"?zipcode=78205&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a=303&nhw=0&gr=71,115,30",attribute,30,1,1
https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=hsp_notesPage,?zipcode=78205&lat=29.42364&lng=-98.48647&gp=hsp_notesPage,guideme,-,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,367","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,367",attribute,367,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,367,31","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,367,315",attribute,315,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,367,31","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,367,315,580",attribute,580,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,367,31","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,367,315,580,304",attribute,304,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,530","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,530",attribute,530,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,530,31","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,530,315",attribute,315,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,52","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,526",attribute,526,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,57","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,577",attribute,577,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,57","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,577,583",attribute,583,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,57","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,577,583,585",attribute,585,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,320","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,320",attribute,320,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,320,53","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,320,530",attribute,530,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,320,53","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,320,530,367",attribute,367,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,320,53","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,320,530,367,574",attribute,574,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,320,53","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,320,530,367,574,304",attribute,304,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,320,53","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,320,530,367,574,304,467",attribute,467,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,320,53","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,320,530,367,574,304,467,453",attribute,453,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,442","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,442",attribute,442,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,577","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,577",attribute,577,1,1
https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=577,?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=577,attribute,577,1,1
"https://sacrd.org/housingservices/?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=577,576","?zipcode=78205&lat=29.42364&lng=-98.48647&gp=mainPage&a=577,576",attribute,576,1,1
https://sacrd.org/housingservices/?zipcode=78207&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=,?zipcode=78207&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=302&nhw=3&gr=28,attribute,28,1,1
https://sacrd.org/housingservices/?zipcode=78207&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78207&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,attribute,302,1,1
https://sacrd.org/housingservices/?zipcode=78207&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78207&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78207&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=30,?zipcode=78207&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=302&nhw=3,guideme,-,1,1
"https://sacrd.org/housingservices/?zipcode=78207&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,315&nh","?zipcode=78207&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,315&nhw=3&gr=28",attribute,315,1,1
https://sacrd.org/housingservices/?zipcode=78213&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,?zipcode=78213&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,attribute,302,1,1
"https://sacrd.org/housingservices/?zipcode=78213&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,469","?zipcode=78213&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,469",attribute,469,1,1
"https://sacrd.org/housingservices/?zipcode=78213&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,469,46","?zipcode=78213&lat=29.42364&lng=-98.48647&gp=mainPage&a=302,469,467",attribute,467,1,1
"https://sacrd.org/housingservices/?zipcode=78213&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,57","?zipcode=78213&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,577,583,585,322",attribute,322,1,1
"https://sacrd.org/housingservices/?zipcode=78213&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,577,58","?zipcode=78213&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,577,583,585,322,420",attribute,420,1,1
https://sacrd.org/housingservices/?zipcode=78216&lat=29.42364&lng=-98.48647&gp=mainPage&a=315,?zipcode=78216&lat=29.42364&lng=-98.48647&gp=mainPage&a=315,attribute,315,1,1
https://sacrd.org/housingservices/?zipcode=78221&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a,?zipcode=78221&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a=303&nhw=0&gr=71,attribute,71,1,1
https://sacrd.org/housingservices/?zipcode=78221&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a,"?zipcode=78221&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a=303&nhw=0&gr=71,115",attribute,115,1,1
https://sacrd.org/housingservices/?zipcode=78221&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78221&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=303,attribute,303,1,1
https://sacrd.org/housingservices/?zipcode=78221&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78221&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=303,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78221&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=30,?zipcode=78221&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=303&nhw=0,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78221&lat=29.42364&lng=-98.48647&gp=hsp_startingpage,?zipcode=78221&lat=29.42364&lng=-98.48647&gp=hsp_startingpage,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78221&lat=29.42364&lng=-98.48647&gp=mainPage&a=310,?zipcode=78221&lat=29.42364&lng=-98.48647&gp=mainPage&a=310,attribute,310,1,1
"https://sacrd.org/housingservices/?zipcode=78221&lat=29.42364&lng=-98.48647&gp=mainPage&a=575,576","?zipcode=78221&lat=29.42364&lng=-98.48647&gp=mainPage&a=575,576",attribute,576,1,1
https://sacrd.org/housingservices/?zipcode=78221&lat=29.42364&lng=-98.48647&gp=mainPage&a=577,?zipcode=78221&lat=29.42364&lng=-98.48647&gp=mainPage&a=577,attribute,577,1,1
"https://sacrd.org/housingservices/?zipcode=78221&lat=29.42364&lng=-98.48647&gp=mainPage&a=577,575","?zipcode=78221&lat=29.42364&lng=-98.48647&gp=mainPage&a=577,575",attribute,575,1,1
https://sacrd.org/housingservices/?zipcode=78223&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=,?zipcode=78223&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=302&nhw=3&gr=28,attribute,28,1,1
https://sacrd.org/housingservices/?zipcode=78223&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=,"?zipcode=78223&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=302&nhw=3&gr=28,78",attribute,78,1,1
https://sacrd.org/housingservices/?zipcode=78223&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78223&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,attribute,302,1,1
https://sacrd.org/housingservices/?zipcode=78223&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78223&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78223&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=30,?zipcode=78223&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=302&nhw=3,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78230&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=,?zipcode=78230&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=302&nhw=3&gr=28,attribute,28,1,1
https://sacrd.org/housingservices/?zipcode=78230&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78230&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,attribute,302,1,1
https://sacrd.org/housingservices/?zipcode=78230&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78230&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78230&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=30,?zipcode=78230&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=302&nhw=3,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78230&lat=29.42364&lng=-98.48647&gp=hsp_startingpage,?zipcode=78230&lat=29.42364&lng=-98.48647&gp=hsp_startingpage,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78240&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a,?zipcode=78240&lat=29.42364&lng=-98.48647&gp=hsp_helpfindhousing&a=302&nhw=0&gr=70,attribute,70,1,1
https://sacrd.org/housingservices/?zipcode=78240&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78240&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,attribute,302,1,1
https://sacrd.org/housingservices/?zipcode=78240&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78240&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78240&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=30,?zipcode=78240&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=302&nhw=0,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78240&lat=29.42364&lng=-98.48647&gp=hsp_startingpage,?zipcode=78240&lat=29.42364&lng=-98.48647&gp=hsp_startingpage,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78244&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=,?zipcode=78244&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=302&nhw=3&gr=78,attribute,78,1,1
https://sacrd.org/housingservices/?zipcode=78244&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78244&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,attribute,302,1,1
https://sacrd.org/housingservices/?zipcode=78244&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78244&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78244&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=30,?zipcode=78244&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=302&nhw=3,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78244&lat=29.42364&lng=-98.48647&gp=hsp_startingpage,?zipcode=78244&lat=29.42364&lng=-98.48647&gp=hsp_startingpage,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=,?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=302&nhw=3&gr=28,attribute,28,1,1
https://sacrd.org/housingservices/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=,"?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=302&nhw=3&gr=28,92",attribute,92,1,1
https://sacrd.org/housingservices/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,attribute,302,1,1
https://sacrd.org/housingservices/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=30,?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=302&nhw=3,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_startingpage,?zipcode=78245&lat=29.42364&lng=-98.48647&gp=hsp_startingpage,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78250&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78250&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,attribute,302,1,1
https://sacrd.org/housingservices/?zipcode=78250&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78250&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=302,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78253&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=,"?zipcode=78253&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=302&nhw=3&gr=28,78",attribute,78,1,1
https://sacrd.org/housingservices/?zipcode=78253&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=,"?zipcode=78253&lat=29.42364&lng=-98.48647&gp=hsp_helppayhousing&a=302&nhw=3&gr=78,28",attribute,28,1,1
https://sacrd.org/housingservices/?zipcode=78254&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78254&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=303,attribute,303,1,1
https://sacrd.org/housingservices/?zipcode=78254&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=,?zipcode=78254&lat=29.42364&lng=-98.48647&gp=hsp_masterselector&a=303,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78254&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=30,?zipcode=78254&lat=29.42364&lng=-98.48647&gp=hsp_needhelpwith&a=303,guideme,-,1,1
https://sacrd.org/housingservices/?zipcode=78254&lat=29.42364&lng=-98.48647&gp=hsp_startingpage,?zipcode=78254&lat=29.42364&lng=-98.48647&gp=hsp_startingpage,guideme,-,1,1
"https://sacrd.org/housingservices/?zipcode=78254&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304&s=","?zipcode=78254&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304&s=Tax credit housing apartments ",attribute,304,1,1
"https://sacrd.org/housingservices/?zipcode=78254&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,46","?zipcode=78254&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,467&s=Tax credit housing apartments ",attribute,467,1,1
"https://sacrd.org/housingservices/?zipcode=78254&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,46","?zipcode=78254&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,467,367&s=Tax credit housing apartme",attribute,367,1,1
"https://sacrd.org/housingservices/?zipcode=78254&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,46","?zipcode=78254&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,467,367,478&s=Tax credit housing apa",attribute,478,1,1
"https://sacrd.org/housingservices/?zipcode=78254&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,46","?zipcode=78254&lat=29.42364&lng=-98.48647&gp=mainPage&a=303,304,467,532&s=Tax credit housing apartme",attribute,532,1,1
