tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc10,name,hutype,humod,shape_Leng,shape_Area,ObjectID,centroid_lon,centroid_lat,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,geometry_wkt
{192B07F0-0117-4058-98ED-FCBB6564E256},Unknown,Unknown,Unknown,Unknown,2012-10-24,Unknown,86462.37,349.9,TX,1210030103,Calaveras Creek-San Antonio River,S,Unknown,1.017697881165593,0.032491220704249,616,-98.32084779451745,29.29779856726219,-98.4275964316194,29.148412676630755,-98.2198631173585,29.425600089742147,"POLYGON ((-98.324103 29.423962, -98.323719 29.423745, -98.32334 29.423816, -98.322612 29.42419, -98.321843 29.424594, -98.321347 29.42411, -98.32045 29.423668, -98.319743 29.423657, -98.318977 29.423654, -98.318716 29.422778, -98.318383 29.422776, -98.317732 29.423108, -98.316981 29.423337, -98.316337 29.42372, -98.315415 29.424707, -98.314237 29.423986, -98.313249 29.423536, -98.312096 29.423057, -98.310765 29.422758, -98.309065 29.423012, -98.308359 29.422737, -98.30741 29.421604, -98.306063 29.421349, -98.304315 29.42134, -98.303396 29.421714, -98.303127 29.42215, -98.302729 29.423118, -98.302261 29.423421, -98.301578 29.423418, -98.300927 29.423575, -98.300076 29.423949, -98.298943 29.423943, -98.298442 29.424145, -98.297627 29.424024, -98.297079 29.423382, -98.296051 29.423199, -98.294133 29.423699, -98.292839 29.421732, -98.29246 29.421249, -98.291772 29.420815, -98.291781 29.419532, -98.291333 29.419209, -98.290186 29.41897, -98.289847 29.419828, -98.288761 29.420347, -98.28778 29.421428, -98.287123 29.422518, -98.286134 29.423401, -98.284003 29.42339, -98.283775 29.422602, -98.282964 29.421897, -98.281725 29.421709, -98.281195 29.421312, -98.280703 29.42026, -98.280425 29.4195, -98.279844 29.419206, -98.278607 29.418827, -98.278124 29.418825, -98.276355 29.419384, -98.274906 29.419376, -98.274568 29.420088, -98.273974 29.420602, -98.273964 29.421929, -98.272803 29.423657, -98.272021 29.423507, -98.271674 29.423185, -98.271267 29.423044, -98.270718 29.423041, -98.270361 29.4229, -98.270048 29.422418, -98.269132 29.422413, -98.268448 29.422555, -98.268012 29.420745, -98.268034 29.419928, -98.267037 29.420088, -98.264935 29.420095, -98.262882 29.419333, -98.261974 29.418893, -98.262286 29.418625, -98.263108 29.417234, -98.263605 29.415356, -98.263836 29.414803, -98.264293 29.414573, -98.264302 29.413392, -98.263556 29.41206, -98.262789 29.411399, -98.262794 29.410666, -98.263981 29.409621, -98.265078 29.409214, -98.265751 29.408054, -98.266119 29.407257, -98.266708 29.406597, -98.266415 29.405451, -98.266164 29.404393, -98.26583 29.403087, -98.264917 29.400705, -98.265146 29.399703, -98.265141 29.3986, -98.26417 29.398077, -98.263841 29.397565, -98.263853 29.395889, -98.264228 29.394725, -98.264412 29.394595, -98.263943 29.393885, -98.263949 29.392967, -98.264272 29.392123, -98.263879 29.391058, -98.262757 29.389043, -98.262766 29.387719, -98.261947 29.386716, -98.261367 29.386334, -98.260339 29.385716, -98.260494 29.38509, -98.260887 29.384794, -98.260911 29.383352, -98.261119 29.382696, -98.260604 29.382445, -98.259722 29.382426, -98.258393 29.382185, -98.257512 29.382005, -98.257697 29.381656, -98.258102 29.380491, -98.25812 29.377919, -98.257738 29.377485, -98.257405 29.376075, -98.256326 29.374312, -98.255477 29.373413, -98.254555 29.372857, -98.253905 29.372174, -98.253329 29.371325, -98.252173 29.370327, -98.252426 29.369659, -98.25021 29.368852, -98.250215 29.368108, -98.250615 29.366922, -98.250436 29.366397, -98.250706 29.365888, -98.251137 29.364979, -98.251127 29.364032, -98.251342 29.363138, -98.248794 29.362269, -98.247662 29.362263, -98.247875 29.361542, -98.247882 29.360697, -98.247657 29.3595, -98.247423 29.358602, -98.247427 29.358019, -98.247529 29.35767, -98.247014 29.35758, -98.247016 29.357332, -98.247286 29.356779, -98.247292 29.356202, -98.246802 29.355749, -98.247108 29.355022, -98.246393 29.354573, -98.245839 29.354184, -98.24536 29.353656, -98.244947 29.35335, -98.244457 29.353505, -98.244073 29.353406, -98.243894 29.353633, -98.24363 29.354101, -98.243184 29.354267, -98.242174 29.353965, -98.241546 29.353814, -98.241272 29.35353, -98.240621 29.352344, -98.239701 29.352332, -98.238689 29.352151, -98.237634 29.351742, -98.235854 29.351732, -98.234303 29.351992, -98.234107 29.351581, -98.234114 29.350573, -98.234379 29.350023, -98.234277 29.349391, -98.233665 29.349146, -98.232376 29.349138, -98.232401 29.347889, -98.23265 29.347359, -98.23226 29.346161, -98.232592 29.344845, -98.231996 29.34456, -98.231697 29.34351, -98.230983 29.342605, -98.229177 29.34416, -98.228428 29.34382, -98.227426 29.34382, -98.226246 29.342282, -98.22524 29.341389, -98.224346 29.339919, -98.223493 29.339155, -98.224524 29.338778, -98.225635 29.337803, -98.226464 29.337821, -98.227035 29.337334, -98.227469 29.336678, -98.228163 29.336252, -98.229346 29.335997, -98.230411 29.335076, -98.231196 29.334663, -98.232439 29.334671, -98.233372 29.335005, -98.234452 29.334071, -98.2352 29.33257, -98.235817 29.332103, -98.235288 29.331025, -98.235415 29.330427, -98.236176 29.329208, -98.234412 29.329198, -98.232681 29.328946, -98.231702 29.328632, -98.230751 29.328633, -98.230062 29.328441, -98.229502 29.327443, -98.229044 29.327185, -98.229049 29.326513, -98.229761 29.32557, -98.230071 29.325141, -98.230229 29.324564, -98.230786 29.323949, -98.231231 29.323844, -98.232065 29.323123, -98.231962 29.322505, -98.231675 29.321959, -98.23168 29.32134, -98.231178 29.320686, -98.231183 29.320108, -98.230928 29.3193, -98.230579 29.318747, -98.230601 29.317927, -98.230099 29.317387, -98.229474 29.316946, -98.228971 29.316658, -98.229126 29.316259, -98.229134 29.315143, -98.22957 29.31434, -98.229973 29.313737, -98.229486 29.313271, -98.228295 29.312605, -98.227753 29.311278, -98.227759 29.310431, -98.227469 29.310282, -98.227013 29.309755, -98.226803 29.309116, -98.22699 29.308693, -98.226978 29.308236, -98.226769 29.307536, -98.22688 29.30704, -98.227679 29.306829, -98.227985 29.306831, -98.228707 29.305681, -98.229361 29.305201, -98.229646 29.304226, -98.228713 29.303871, -98.228242 29.303318, -98.228248 29.302478, -98.228453 29.301794, -98.228456 29.301283, -98.227692 29.301023, -98.227232 29.301007, -98.226313 29.300921, -98.225224 29.300928, -98.224508 29.300306, -98.224221 29.299773, -98.223624 29.299622, -98.223643 29.299084, -98.222832 29.298831, -98.221106 29.298068, -98.22065 29.297501, -98.220379 29.296774, -98.220386 29.295853, -98.220392 29.295101, -98.219863 29.29411, -98.21999 29.293613, -98.220775 29.293134, -98.220789 29.291347, -98.220653 29.290996, -98.22041 29.290617, -98.221899 29.289998, -98.222681 29.289986, -98.225398 29.288934, -98.226803 29.288225, -98.228422 29.288027, -98.228735 29.287535, -98.229011 29.287106, -98.231142 29.285216, -98.232072 29.283761, -98.23262 29.283462, -98.232769 29.282984, -98.233373 29.282462, -98.233658 29.281698, -98.237096 29.280597, -98.23909 29.280608, -98.23993 29.280118, -98.240877 29.278277, -98.241892 29.276972, -98.242053 29.276075, -98.242766 29.274876, -98.243715 29.272378, -98.243434 29.27172, -98.241676 29.270272, -98.24098 29.270241, -98.239107 29.270374, -98.238893 29.269862, -98.238721 29.268555, -98.23817 29.267705, -98.237511 29.265555, -98.237243 29.265199, -98.234856 29.26395, -98.233055 29.261645, -98.233014 29.259844, -98.232857 29.258966, -98.23358 29.258325, -98.234331 29.257195, -98.233785 29.254961, -98.234101 29.254126, -98.234701 29.252968, -98.234977 29.252587, -98.233063 29.250857, -98.232775 29.249996, -98.232638 29.248601, -98.232727 29.248159, -98.233 29.247802, -98.235955 29.245249, -98.237519 29.243459, -98.237749 29.242603, -98.237653 29.241671, -98.23684 29.239888, -98.236877 29.239523, -98.237482 29.238922, -98.238411 29.238413, -98.239868 29.237766, -98.241859 29.237205, -98.242244 29.236947, -98.243485 29.234937, -98.244302 29.234151, -98.246877 29.234072, -98.248263 29.233462, -98.249038 29.232879, -98.250108 29.231316, -98.250563 29.231239, -98.250948 29.230667, -98.251456 29.230306, -98.25195 29.2292, -98.253377 29.22774, -98.253142 29.227516, -98.253019 29.227021, -98.254645 29.225835, -98.255062 29.225196, -98.25539 29.223273, -98.255868 29.222511, -98.25821 29.221258, -98.258962 29.220535, -98.259386 29.220828, -98.260057 29.219839, -98.26123 29.21984, -98.261491 29.219914, -98.261775 29.219916, -98.262143 29.219845, -98.262393 29.219649, -98.262714 29.219505, -98.263447 29.219759, -98.264218 29.219763, -98.264798 29.21987, -98.265497 29.219889, -98.265503 29.219881, -98.265712 29.21961, -98.26594 29.219227, -98.266215 29.218906, -98.266511 29.218907, -98.266786 29.218576, -98.267022 29.218474, -98.267215 29.218225, -98.267424 29.218335, -98.267839 29.218155, -98.268237 29.218526, -98.268546 29.218755, -98.268868 29.218887, -98.269076 29.218797, -98.269374 29.218748, -98.269571 29.218324, -98.27028 29.216825, -98.272067 29.216454, -98.274187 29.216466, -98.275706 29.215858, -98.277594 29.214894, -98.279531 29.214125, -98.281854 29.212339, -98.282752 29.211911, -98.283216 29.211106, -98.283621 29.209797, -98.285279 29.20805, -98.285709 29.20785, -98.287772 29.207766, -98.289286 29.207499, -98.291805 29.20804, -98.29214 29.208319, -98.292504 29.209215, -98.292898 29.209526, -98.294057 29.208666, -98.295047 29.208829, -98.295547 29.20873, -98.296025 29.208536, -98.296716 29.207845, -98.297652 29.207588, -98.29919 29.207786, -98.302573 29.209004, -98.303496 29.208819, -98.305798 29.207732, -98.307356 29.207774, -98.309137 29.208668, -98.30966 29.208756, -98.310149 29.2087, -98.310943 29.208099, -98.311841 29.207666, -98.313382 29.207557, -98.314395 29.207688, -98.315858 29.208138, -98.318927 29.20842, -98.32137 29.209197, -98.322354 29.20936, -98.325392 29.208838, -98.326934 29.208817, -98.327904 29.209, -98.328371 29.208797, -98.328889 29.2088, -98.329637 29.209394, -98.329562 29.210267, -98.330453 29.209929, -98.330872 29.210231, -98.331368 29.210324, -98.331847 29.210195, -98.332449 29.209465, -98.332523 29.208549, -98.33475 29.207475, -98.336179 29.208001, -98.338719 29.208368, -98.339541 29.208891, -98.340522 29.209968, -98.342024 29.210171, -98.344935 29.211124, -98.345287 29.211417, -98.345993 29.212639, -98.346957 29.212849, -98.347583 29.213567, -98.348031 29.21377, -98.350495 29.214475, -98.35356 29.214462, -98.354639 29.213559, -98.356797 29.211686, -98.356153 29.207403, -98.357162 29.206527, -98.35776 29.205533, -98.358281 29.205072, -98.358285 29.204423, -98.358066 29.204032, -98.358884 29.203257, -98.358509 29.202642, -98.357965 29.202344, -98.357114 29.20234, -98.355164 29.20061, -98.355463 29.200092, -98.355135 29.199376, -98.355878 29.198925, -98.35611 29.197678, -98.356601 29.197206, -98.358307 29.196953, -98.358571 29.194403, -98.35946 29.193016, -98.360733 29.192272, -98.361328 29.191446, -98.360212 29.190716, -98.359627 29.189885, -98.358379 29.188902, -98.358574 29.188181, -98.358386 29.187774, -98.359292 29.186856, -98.360203 29.185047, -98.361167 29.18508, -98.362327 29.184891, -98.362711 29.184789, -98.363102 29.183497, -98.363698 29.182543, -98.366449 29.18121, -98.366836 29.180617, -98.367313 29.179636, -98.368002 29.178921, -98.36788 29.177905, -98.370054 29.177844, -98.371257 29.177526, -98.371065 29.1748, -98.371463 29.173464, -98.372208 29.173405, -98.374057 29.17245, -98.37462 29.173043, -98.376493 29.173364, -98.377019 29.174143, -98.377523 29.173602, -98.379822 29.17208, -98.380162 29.171156, -98.380274 29.170114, -98.380244 29.169274, -98.38117 29.1685, -98.381637 29.167476, -98.381494 29.166616, -98.382685 29.166255, -98.386049 29.164758, -98.387261 29.163488, -98.389462 29.163031, -98.389619 29.162633, -98.389616 29.160602, -98.389719 29.15817, -98.390343 29.157241, -98.390593 29.154861, -98.390224 29.153747, -98.389855 29.151357, -98.390628 29.150292, -98.391487 29.148413, -98.391934 29.148985, -98.392599 29.149304, -98.394022 29.149627, -98.395392 29.149633, -98.395787 29.14992, -98.396463 29.150095, -98.396739 29.151391, -98.396467 29.15183, -98.397427 29.153141, -98.397424 29.153806, -98.398578 29.153811, -98.400763 29.154642, -98.402321 29.155402, -98.403475 29.155067, -98.404846 29.155073, -98.405568 29.154958, -98.406092 29.15477, -98.40622 29.154486, -98.406637 29.154013, -98.407558 29.153716, -98.408389 29.15353, -98.408934 29.153544, -98.409743 29.153346, -98.41025 29.152873, -98.411281 29.152292, -98.412255 29.152296, -98.412691 29.151728, -98.413459 29.151198, -98.414521 29.150884, -98.415095 29.151126, -98.415609 29.151966, -98.415914 29.152644, -98.416218 29.153356, -98.416776 29.153791, -98.416803 29.154297, -98.41625 29.155756, -98.416478 29.158256, -98.416537 29.158629, -98.416777 29.159055, -98.417802 29.160066, -98.41769 29.16121, -98.418452 29.162624, -98.418814 29.163025, -98.420447 29.163431, -98.422235 29.163146, -98.423254 29.163236, -98.424161 29.164169, -98.425428 29.164984, -98.425654 29.166068, -98.426085 29.16704, -98.427318 29.167982, -98.427596 29.169025, -98.427341 29.169387, -98.426863 29.169567, -98.426461 29.169916, -98.426458 29.17037, -98.42568 29.170698, -98.425393 29.171687, -98.422871 29.172409, -98.422866 29.173442, -98.422626 29.174266, -98.422112 29.173604, -98.421549 29.17325, -98.420656 29.173153, -98.419903 29.17315, -98.418917 29.172795, -98.418396 29.173433, -98.418085 29.174298, -98.418553 29.174734, -98.418399 29.175048, -98.417609 29.175272, -98.41656 29.175752, -98.415898 29.176323, -98.415263 29.17632, -98.414532 29.176502, -98.413778 29.176747, -98.41239 29.17672, -98.410516 29.177435, -98.410643 29.177786, -98.410439 29.178518, -98.410705 29.179293, -98.41055 29.179716, -98.410171 29.18021, -98.410166 29.180994, -98.410484 29.181591, -98.41083 29.182214, -98.411226 29.182888, -98.411036 29.183249, -98.409998 29.183616, -98.409391 29.184826, -98.409152 29.185527, -98.40889 29.186011, -98.408624 29.187357, -98.408289 29.188264, -98.408073 29.189022, -98.407902 29.190167, -98.407893 29.191756, -98.407478 29.19224, -98.407285 29.193189, -98.406988 29.193626, -98.406571 29.194465, -98.406742 29.19554, -98.406845 29.195994, -98.407088 29.196708, -98.407083 29.19757, -98.406948 29.19855, -98.406698 29.199003, -98.406189 29.19962, -98.407559 29.200777, -98.408072 29.201471, -98.408064 29.202844, -98.408435 29.203945, -98.408763 29.204163, -98.408748 29.204762, -98.409135 29.204955, -98.409505 29.205999, -98.409911 29.207033, -98.410168 29.207457, -98.410414 29.207644, -98.410518 29.207918, -98.41087 29.208085, -98.41086 29.20986, -98.411649 29.211712, -98.411287 29.21331, -98.410622 29.214401, -98.410945 29.21559, -98.411624 29.216109, -98.41181 29.216564, -98.412373 29.216835, -98.412513 29.217063, -98.412935 29.217312, -98.413261 29.217995, -98.413118 29.218387, -98.413114 29.219068, -98.413464 29.219534, -98.413462 29.219968, -98.413153 29.220482, -98.413172 29.221298, -98.413637 29.222147, -98.414389 29.222459, -98.414596 29.223204, -98.414335 29.223719, -98.414333 29.224028, -98.414682 29.22467, -98.413574 29.224975, -98.412523 29.225595, -98.411963 29.225904, -98.411701 29.226352, -98.411264 29.226619, -98.411026 29.227018, -98.411022 29.227872, -98.410869 29.228785, -98.409942 29.229385, -98.409501 29.230263, -98.408935 29.230529, -98.408656 29.230943, -98.408654 29.231325, -98.408835 29.231527, -98.409304 29.231942, -98.409467 29.23218, -98.409304 29.232832, -98.409131 29.23325, -98.408931 29.233352, -98.408623 29.233627, -98.408334 29.233842, -98.408391 29.234158, -98.408334 29.234206, -98.408071 29.234427, -98.40785 29.235004, -98.407653 29.235524, -98.407651 29.235803, -98.407351 29.235828, -98.406413 29.236161, -98.406231 29.236591, -98.405951 29.236988, -98.405601 29.237279, -98.404678 29.237657, -98.404264 29.237941, -98.404112 29.238176, -98.403674 29.238449, -98.403299 29.238775, -98.402802 29.239628, -98.401311 29.239622, -98.400698 29.239977, -98.40031 29.23984, -98.399926 29.240506, -98.39913 29.240892, -98.398539 29.241599, -98.397504 29.242255, -98.39682 29.242545, -98.396121 29.242653, -98.395881 29.242993, -98.396302 29.244191, -98.3963 29.244567, -98.396595 29.245214, -98.3968 29.245954, -98.397063 29.247054, -98.398137 29.247866, -98.398025 29.248088, -98.396865 29.248445, -98.396511 29.249167, -98.396316 29.249945, -98.396626 29.251234, -98.3962 29.253507, -98.395323 29.254241, -98.395316 29.255479, -98.396151 29.256353, -98.396681 29.258095, -98.399353 29.259665, -98.398684 29.260205, -98.39597 29.260193, -98.39546 29.26067, -98.395445 29.263161, -98.39611 29.268897, -98.396072 29.272522, -98.396936 29.274182, -98.395313 29.27485, -98.394517 29.275277, -98.393879 29.275748, -98.393399 29.276386, -98.392011 29.277576, -98.389876 29.278951, -98.391015 29.282365, -98.390417 29.284123, -98.389809 29.284948, -98.389439 29.285753, -98.390215 29.28607, -98.391126 29.287647, -98.391343 29.288622, -98.390944 29.288898, -98.392022 29.289168, -98.392812 29.289839, -98.393311 29.291268, -98.392367 29.292544, -98.391723 29.294113, -98.391705 29.297189, -98.392009 29.299472, -98.3926 29.301423, -98.392584 29.304234, -98.391783 29.305385, -98.392887 29.306698, -98.391614 29.307082, -98.39009 29.307075, -98.387807 29.306578, -98.385076 29.306565, -98.383433 29.307644, -98.383235 29.311356, -98.382907 29.312731, -98.382083 29.314203, -98.380519 29.315805, -98.380146 29.316552, -98.380128 29.318893, -98.379426 29.324891, -98.381406 29.325692, -98.383999 29.32922, -98.384632 29.330915, -98.38196 29.341427, -98.38208 29.353918, -98.381537 29.357362, -98.38178 29.358223, -98.382612 29.359887, -98.383606 29.360923, -98.384079 29.361724, -98.384312 29.362602, -98.384318 29.363514, -98.384068 29.364377, -98.383038 29.365954, -98.381646 29.367263, -98.381542 29.368131, -98.381803 29.370806, -98.381142 29.373031, -98.37968 29.374501, -98.378602 29.375477, -98.377318 29.376295, -98.377054 29.376639, -98.376851 29.379813, -98.374543 29.3828, -98.373533 29.384375, -98.373426 29.385724, -98.374199 29.387873, -98.374173 29.38832, -98.373515 29.389549, -98.372522 29.390647, -98.372441 29.391035, -98.373467 29.393145, -98.373345 29.39453, -98.372859 29.395265, -98.371083 29.396243, -98.369539 29.396297, -98.368564 29.396021, -98.367535 29.395976, -98.365565 29.39646, -98.360952 29.396806, -98.356668 29.398379, -98.355333 29.39909, -98.354553 29.399686, -98.354118 29.40046, -98.353474 29.403614, -98.353511 29.404974, -98.3543 29.40612, -98.354109 29.407926, -98.353262 29.408724, -98.352643 29.409905, -98.351372 29.41174, -98.350271 29.412815, -98.350256 29.413149, -98.350976 29.413807, -98.351454 29.414091, -98.352886 29.41452, -98.353256 29.415444, -98.35318 29.41583, -98.351779 29.416459, -98.350683 29.417438, -98.350282 29.418237, -98.3498 29.420534, -98.349639 29.420941, -98.349334 29.42117, -98.345659 29.421161, -98.345231 29.421355, -98.344062 29.422345, -98.343749 29.42181, -98.34374 29.420644, -98.343278 29.420029, -98.342682 29.419501, -98.341634 29.419234, -98.340586 29.419229, -98.339576 29.419522, -98.338971 29.419162, -98.334817 29.419134, -98.333282 29.419549, -98.331528 29.420372, -98.330314 29.421437, -98.328952 29.421007, -98.327553 29.421, -98.327061 29.42118, -98.326855 29.422024, -98.326999 29.422929, -98.326762 29.423555, -98.326176 29.424106, -98.325539 29.424656, -98.325536 29.425123, -98.324784 29.4256, -98.324341 29.424548, -98.324103 29.423962))"
