tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc12,name,hutype,humod,tohuc,noncontrib,noncontr_1,shape_Leng,shape_Area,ObjectID,centroid_lon,centroid_lat,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,geometry_wkt
{7280C0BB-8EDD-4339-98FA-3241001D7D42},{D87F3565-0AD4-4BD9-B4C6-8E2AE7936CE4},Unknown,Unknown,Unknown,2017-12-07,Unknown,39033.41,157.96,TX,121002020106,Dry Comal Creek-Comal River,S,NM,121002020107,0.0,0.0,0.710086148658941,0.014723029507589,2457,-98.19883926542202,29.68398826954409,-98.300738320358,29.602433672801,-98.11329109252392,29.77593619440671,"POLYGON ((-98.219381 29.774116, -98.218431 29.773141, -98.217596 29.77268, -98.216365 29.771608, -98.216108 29.770866, -98.215571 29.769814, -98.214888 29.768719, -98.214376 29.768069, -98.213868 29.768652, -98.212733 29.769059, -98.211249 29.769496, -98.210128 29.769779, -98.209291 29.769226, -98.208739 29.768719, -98.208254 29.768143, -98.207715 29.766463, -98.206869 29.765726, -98.205967 29.764904, -98.205255 29.763828, -98.204058 29.764173, -98.202814 29.763269, -98.201643 29.762177, -98.198629 29.762159, -98.197192 29.761456, -98.196019 29.761101, -98.194049 29.761089, -98.192351 29.761085, -98.19087 29.761874, -98.189687 29.761318, -98.188346 29.760414, -98.186942 29.759479, -98.18562 29.757448, -98.184525 29.757942, -98.184244 29.758311, -98.182678 29.757624, -98.181322 29.75809, -98.179839 29.757687, -98.179087 29.758003, -98.178105 29.758305, -98.177477 29.758124, -98.17563 29.758604, -98.175062 29.758052, -98.174573 29.758049, -98.174041 29.758167, -98.173667 29.756927, -98.173313 29.755718, -98.172414 29.755487, -98.171957 29.754911, -98.171062 29.754583, -98.170068 29.755228, -98.169463 29.755761, -98.168552 29.756197, -98.16739 29.755883, -98.16638 29.754989, -98.165712 29.754859, -98.164413 29.754851, -98.16443 29.752718, -98.164193 29.751832, -98.163824 29.750794, -98.163352 29.7504, -98.162011 29.750392, -98.161413 29.750095, -98.16142 29.749181, -98.161229 29.748668, -98.160894 29.748205, -98.160451 29.747684, -98.159669 29.746881, -98.159282 29.746772, -98.158664 29.746347, -98.158011 29.746263, -98.157115 29.746523, -98.156715 29.74674, -98.155957 29.747156, -98.155315 29.747399, -98.154889 29.747396, -98.154676 29.747465, -98.154243 29.747462, -98.154188 29.74766, -98.152959 29.747658, -98.152499 29.747535, -98.152181 29.74797, -98.151697 29.748144, -98.151324 29.748476, -98.151018 29.748752, -98.150576 29.749017, -98.15013 29.7492, -98.149913 29.749321, -98.149916 29.748967, -98.149875 29.748876, -98.149882 29.748409, -98.149184 29.748405, -98.148791 29.748524, -98.148023 29.748519, -98.146046 29.748513, -98.145612 29.748583, -98.14462 29.747807, -98.143366 29.747368, -98.143126 29.747598, -98.142038 29.747395, -98.140837 29.747388, -98.139573 29.746453, -98.139182 29.74645, -98.138709 29.746191, -98.137508 29.745336, -98.136839 29.745088, -98.136228 29.74473, -98.135715 29.744288, -98.134822 29.744087, -98.134514 29.744219, -98.133659 29.74286, -98.133667 29.741921, -98.133287 29.742211, -98.132743 29.742208, -98.131448 29.741581, -98.130655 29.741399, -98.129638 29.741392, -98.127672 29.742028, -98.127178 29.742635, -98.126544 29.743228, -98.125884 29.743711, -98.125621 29.744179, -98.124778 29.743887, -98.124252 29.743384, -98.123455 29.743378, -98.122507 29.74314, -98.121966 29.742842, -98.12167 29.742832, -98.121013 29.742295, -98.120443 29.74195, -98.119871 29.741824, -98.119144 29.740344, -98.118425 29.739401, -98.118764 29.738226, -98.119056 29.7376, -98.118533 29.736658, -98.117812 29.73441, -98.11749 29.732896, -98.117878 29.732538, -98.118543 29.73233, -98.119013 29.731309, -98.119718 29.730545, -98.120434 29.730135, -98.119492 29.72844, -98.119004 29.727504, -98.118616 29.72716, -98.119041 29.726316, -98.122474 29.720513, -98.122468 29.719158, -98.12173 29.715813, -98.120673 29.716177, -98.119215 29.715877, -98.117376 29.714816, -98.117688 29.71293, -98.118477 29.711151, -98.11774 29.70992, -98.116682 29.707987, -98.115053 29.707415, -98.113291 29.706025, -98.113741 29.705638, -98.113667 29.704515, -98.113496 29.704224, -98.11374 29.704262, -98.113863 29.704281, -98.114063 29.704312, -98.114438 29.703875, -98.114676 29.70285, -98.114677 29.700855, -98.114941 29.699238, -98.114149 29.69773, -98.116067 29.696916, -98.118091 29.696929, -98.118821 29.697405, -98.119975 29.696144, -98.120808 29.696164, -98.121393 29.696467, -98.122658 29.696461, -98.124664 29.69579, -98.125024 29.693825, -98.126164 29.692179, -98.127118 29.691359, -98.127616 29.689438, -98.131653 29.687041, -98.132268 29.685749, -98.132126 29.685163, -98.135249 29.684599, -98.136367 29.683666, -98.139899 29.682905, -98.139903 29.682434, -98.140641 29.682054, -98.141426 29.681888, -98.141801 29.680993, -98.141479 29.680449, -98.143376 29.678124, -98.143125 29.677837, -98.142247 29.677475, -98.142272 29.674539, -98.143273 29.673876, -98.143758 29.672496, -98.143633 29.671984, -98.144432 29.670933, -98.145447 29.670611, -98.14647 29.670247, -98.147001 29.669505, -98.147946 29.669511, -98.147956 29.66837, -98.148217 29.66711, -98.148891 29.666216, -98.148897 29.665536, -98.149068 29.665027, -98.148164 29.66342, -98.149952 29.662249, -98.150997 29.662456, -98.151878 29.661686, -98.152136 29.661812, -98.153782 29.661851, -98.15608 29.660909, -98.156331 29.66055, -98.156693 29.659174, -98.157109 29.659003, -98.159021 29.658832, -98.158887 29.658075, -98.158118 29.65757, -98.157383 29.656313, -98.157347 29.654101, -98.157828 29.652818, -98.158695 29.652167, -98.159829 29.651748, -98.161268 29.65133, -98.163193 29.651209, -98.164265 29.650895, -98.167488 29.648941, -98.169538 29.64584, -98.17086 29.644454, -98.17251 29.64048, -98.171779 29.63925, -98.171824 29.638819, -98.17251 29.637587, -98.172599 29.637143, -98.172735 29.635337, -98.172602 29.634652, -98.17401 29.633993, -98.17586 29.633792, -98.17732 29.634064, -98.178183 29.633906, -98.179546 29.634321, -98.180386 29.634928, -98.182288 29.635402, -98.183467 29.636686, -98.184387 29.636317, -98.18514 29.63537, -98.185728 29.635236, -98.186088 29.634555, -98.186011 29.633641, -98.186313 29.632905, -98.186773 29.632506, -98.188201 29.631938, -98.189038 29.631394, -98.19264 29.631098, -98.193909 29.630298, -98.194509 29.629579, -98.194723 29.628701, -98.196178 29.627559, -98.197228 29.625996, -98.199962 29.623918, -98.200903 29.62227, -98.20131 29.621859, -98.205579 29.620802, -98.205658 29.619804, -98.206096 29.619547, -98.206186 29.619159, -98.20595 29.618282, -98.206034 29.617565, -98.206466 29.61728, -98.207426 29.617198, -98.20826 29.616852, -98.208893 29.616354, -98.209425 29.616296, -98.209738 29.616536, -98.210132 29.616452, -98.210514 29.616253, -98.211306 29.615104, -98.212146 29.615051, -98.21292 29.615535, -98.213509 29.616272, -98.213843 29.616501, -98.214266 29.617076, -98.214263 29.617396, -98.213992 29.617881, -98.21495 29.618286, -98.215526 29.618716, -98.216863 29.618592, -98.217994 29.61917, -98.218266 29.619532, -98.219012 29.61967, -98.21985 29.620197, -98.220249 29.619464, -98.220195 29.61857, -98.221196 29.617324, -98.222643 29.616579, -98.223043 29.615452, -98.224034 29.614299, -98.225882 29.613134, -98.228952 29.612063, -98.229404 29.612009, -98.230174 29.612606, -98.233752 29.613832, -98.235033 29.613839, -98.236006 29.614298, -98.236609 29.615207, -98.237308 29.616975, -98.237836 29.617043, -98.238351 29.617008, -98.239992 29.615903, -98.241416 29.615372, -98.242271 29.614251, -98.243253 29.613979, -98.244796 29.614069, -98.246252 29.614585, -98.247614 29.615442, -98.250223 29.616105, -98.250505 29.615446, -98.250864 29.615139, -98.251366 29.61425, -98.253101 29.61325, -98.25459 29.612831, -98.255932 29.612217, -98.256904 29.611075, -98.25869 29.61138, -98.258854 29.611116, -98.258702 29.610808, -98.259175 29.609728, -98.259572 29.609217, -98.261936 29.608916, -98.263459 29.609058, -98.264523 29.608838, -98.265475 29.608493, -98.266632 29.607927, -98.267234 29.608033, -98.26782 29.608426, -98.268152 29.608649, -98.268383 29.609157, -98.268742 29.610648, -98.269412 29.608579, -98.269989 29.60784, -98.271179 29.606858, -98.272449 29.606267, -98.27331 29.606167, -98.276488 29.606337, -98.277411 29.606173, -98.277763 29.605898, -98.278566 29.604639, -98.280233 29.602434, -98.281798 29.603095, -98.284681 29.605397, -98.28792 29.606277, -98.288702 29.606814, -98.289266 29.607541, -98.292092 29.614379, -98.293171 29.615926, -98.293749 29.61677, -98.293759 29.617475, -98.293033 29.618764, -98.294238 29.622128, -98.293668 29.623084, -98.293277 29.623317, -98.292722 29.623589, -98.292012 29.624747, -98.291301 29.625324, -98.29126 29.62633, -98.291408 29.626671, -98.292065 29.626661, -98.292453 29.62682, -98.293462 29.627936, -98.294251 29.628449, -98.294892 29.628649, -98.296432 29.628709, -98.297141 29.629092, -98.297861 29.629566, -98.298263 29.629842, -98.298606 29.630261, -98.298598 29.630794, -98.299001 29.631141, -98.299416 29.631401, -98.299674 29.632121, -98.300317 29.63268, -98.300512 29.633026, -98.300738 29.633641, -98.300242 29.634069, -98.299959 29.634604, -98.299727 29.634804, -98.299625 29.635235, -98.29961 29.635886, -98.299813 29.636634, -98.299162 29.637196, -98.299159 29.637656, -98.299024 29.638182, -98.299074 29.638858, -98.298716 29.638987, -98.298453 29.63923, -98.298307 29.639473, -98.297824 29.639664, -98.297239 29.63944, -98.296672 29.63935, -98.295167 29.639342, -98.294735 29.639198, -98.29447 29.638402, -98.294202 29.637983, -98.293586 29.637184, -98.292583 29.636305, -98.291937 29.63575, -98.291093 29.635622, -98.289916 29.635958, -98.289571 29.636384, -98.28854 29.636706, -98.28777 29.637158, -98.286981 29.637507, -98.286808 29.637798, -98.286436 29.638126, -98.285733 29.638123, -98.284468 29.639214, -98.283092 29.639931, -98.282279 29.640163, -98.281556 29.640514, -98.280694 29.641257, -98.280437 29.64198, -98.279874 29.642457, -98.27906 29.642847, -98.27841 29.643579, -98.277846 29.644395, -98.276508 29.644211, -98.275717 29.64401, -98.274527 29.644003, -98.274434 29.644396, -98.274318 29.64477, -98.274045 29.64517, -98.273867 29.64609, -98.273058 29.647625, -98.272356 29.648059, -98.272612 29.648879, -98.27309 29.649515, -98.273866 29.650622, -98.274096 29.651246, -98.274218 29.651805, -98.27422 29.65225, -98.274061 29.652919, -98.273494 29.653329, -98.272742 29.653768, -98.271749 29.654145, -98.271323 29.6543, -98.270717 29.654442, -98.27014 29.655131, -98.267067 29.655614, -98.266081 29.656732, -98.264922 29.656849, -98.263894 29.657501, -98.262903 29.658389, -98.262557 29.65909, -98.262552 29.659843, -98.26216 29.660628, -98.26123 29.661117, -98.25975 29.662433, -98.257855 29.664071, -98.257259 29.663792, -98.25534 29.66404, -98.254553 29.664227, -98.253928 29.664054, -98.251151 29.664045, -98.250698 29.664402, -98.249052 29.665027, -98.247852 29.665391, -98.246759 29.665913, -98.246084 29.667502, -98.245752 29.66827, -98.245545 29.669675, -98.245635 29.670195, -98.245954 29.670534, -98.246362 29.670739, -98.246191 29.671547, -98.24585 29.672689, -98.245293 29.672985, -98.244661 29.673927, -98.244119 29.67416, -98.243668 29.674292, -98.243512 29.674471, -98.24351 29.674707, -98.243618 29.674927, -98.243216 29.675251, -98.24261 29.675427, -98.241686 29.675073, -98.241364 29.675071, -98.240952 29.675181, -98.241861 29.675816, -98.241857 29.676254, -98.24095 29.677047, -98.240271 29.679274, -98.240277 29.680151, -98.2396 29.681136, -98.239251 29.681415, -98.23904 29.682066, -98.23984 29.683464, -98.240612 29.685301, -98.240337 29.68585, -98.238448 29.686249, -98.237213 29.686242, -98.236116 29.686517, -98.234322 29.688052, -98.232569 29.68925, -98.232821 29.690403, -98.2333 29.691266, -98.233159 29.692024, -98.232647 29.692476, -98.232429 29.693234, -98.231852 29.693753, -98.231728 29.694005, -98.231724 29.694522, -98.231365 29.694363, -98.23083 29.694489, -98.229718 29.695078, -98.228085 29.695991, -98.227193 29.696228, -98.226314 29.696993, -98.225525 29.698814, -98.225515 29.70005, -98.225698 29.700624, -98.225695 29.701123, -98.226041 29.702009, -98.226037 29.702514, -98.226191 29.702617, -98.226113 29.702751, -98.226202 29.702808, -98.226199 29.703179, -98.226029 29.703582, -98.22625 29.704129, -98.226247 29.704533, -98.226436 29.705085, -98.226429 29.705928, -98.225402 29.708362, -98.225393 29.709559, -98.225105 29.709905, -98.225097 29.710928, -98.223813 29.712123, -98.223085 29.712984, -98.222348 29.71344, -98.22192 29.713809, -98.221244 29.71467, -98.221117 29.715305, -98.220737 29.716089, -98.22063 29.716684, -98.219691 29.717426, -98.218856 29.718366, -98.218436 29.719009, -98.218264 29.719525, -98.217377 29.720166, -98.216904 29.720596, -98.216409 29.721369, -98.216085 29.721648, -98.214985 29.722316, -98.214748 29.723011, -98.214967 29.72337, -98.214959 29.724024, -98.214811 29.724362, -98.215018 29.724676, -98.215016 29.724979, -98.215258 29.725318, -98.215495 29.725471, -98.215377 29.72574, -98.215362 29.726802, -98.215526 29.727253, -98.215728 29.727704, -98.215723 29.728412, -98.215915 29.728525, -98.215635 29.7289, -98.215477 29.729371, -98.215478 29.729674, -98.216519 29.73035, -98.218 29.731818, -98.217742 29.732077, -98.218125 29.73254, -98.218119 29.733282, -98.217603 29.734146, -98.217195 29.73458, -98.21669 29.734847, -98.216825 29.735702, -98.21682 29.736376, -98.216466 29.737239, -98.216295 29.737688, -98.21665 29.738398, -98.21686 29.739523, -98.21684 29.741215, -98.216443 29.742572, -98.215493 29.743056, -98.215141 29.743616, -98.214417 29.743982, -98.214034 29.744323, -98.21381 29.745052, -98.21329 29.745611, -98.213282 29.7466, -98.213133 29.747599, -98.213885 29.747744, -98.214526 29.748153, -98.215761 29.748362, -98.217616 29.748362, -98.21955 29.748851, -98.220846 29.751141, -98.220835 29.75268, -98.222236 29.755482, -98.221653 29.755984, -98.220844 29.756446, -98.221723 29.757687, -98.222403 29.758877, -98.222753 29.760273, -98.222738 29.762284, -98.22314 29.76272, -98.223872 29.762971, -98.2247 29.763409, -98.2253 29.764098, -98.226398 29.765397, -98.227108 29.765991, -98.227804 29.765995, -98.22824 29.76706, -98.228665 29.768012, -98.22911 29.768779, -98.229736 29.769457, -98.231062 29.77037, -98.230447 29.771658, -98.230172 29.773101, -98.229807 29.774128, -98.22815 29.773549, -98.227355 29.773974, -98.226691 29.775006, -98.226098 29.775661, -98.225302 29.775936, -98.223633 29.775543, -98.221181 29.774456, -98.220189 29.77445, -98.219381 29.774116))"
{00EE3889-BE2A-435A-9BE6-B7EAE56A0CAA},{D87F3565-0AD4-4BD9-B4C6-8E2AE7936CE4},Unknown,Unknown,Unknown,2017-12-07,Unknown,32344.97,130.9,TX,121002020105,Bear Creek-Dry Comal Creek,S,"DM,PD",121002020106,0.0,0.0,0.720058467886698,0.012204418090245,2762,-98.27706254515147,29.71930043203697,-98.35278010986053,29.63562192274952,-98.21313280070228,29.81662069121859,"POLYGON ((-98.294333 29.815025, -98.29553 29.814013, -98.295524 29.813447, -98.294848 29.811793, -98.2937 29.808938, -98.292296 29.807194, -98.291462 29.805775, -98.29089 29.803999, -98.290958 29.803603, -98.289318 29.803009, -98.286726 29.802542, -98.285313 29.80344, -98.281084 29.806568, -98.279504 29.806559, -98.278161 29.806892, -98.277209 29.806886, -98.276435 29.806203, -98.274009 29.806624, -98.274006 29.805643, -98.2747 29.803798, -98.274141 29.801889, -98.273472 29.800131, -98.270097 29.797264, -98.270123 29.793717, -98.268963 29.792635, -98.267236 29.792041, -98.265023 29.790085, -98.263533 29.788285, -98.26256 29.788298, -98.259957 29.786322, -98.259967 29.785001, -98.259444 29.782583, -98.258338 29.778521, -98.256723 29.777682, -98.255512 29.777675, -98.252956 29.778151, -98.251226 29.778141, -98.247684 29.777518, -98.243592 29.775306, -98.24148 29.777124, -98.239896 29.777869, -98.238818 29.777391, -98.236112 29.777753, -98.232571 29.778525, -98.231933 29.777601, -98.231941 29.776565, -98.230831 29.775063, -98.229807 29.774128, -98.230172 29.773101, -98.230447 29.771658, -98.231062 29.77037, -98.229736 29.769457, -98.22911 29.768779, -98.228665 29.768012, -98.22824 29.76706, -98.227804 29.765995, -98.227108 29.765991, -98.226398 29.765397, -98.2253 29.764098, -98.2247 29.763409, -98.223872 29.762971, -98.22314 29.76272, -98.222738 29.762284, -98.222753 29.760273, -98.222403 29.758877, -98.221723 29.757687, -98.220844 29.756446, -98.221653 29.755984, -98.222236 29.755482, -98.220835 29.75268, -98.220846 29.751141, -98.21955 29.748851, -98.217616 29.748362, -98.215761 29.748362, -98.214526 29.748153, -98.213885 29.747744, -98.213133 29.747599, -98.213282 29.7466, -98.21329 29.745611, -98.21381 29.745052, -98.214034 29.744323, -98.214417 29.743982, -98.215141 29.743616, -98.215493 29.743056, -98.216443 29.742572, -98.21684 29.741215, -98.21686 29.739523, -98.21665 29.738398, -98.216295 29.737688, -98.216466 29.737239, -98.21682 29.736376, -98.216825 29.735702, -98.21669 29.734847, -98.217195 29.73458, -98.217603 29.734146, -98.218119 29.733282, -98.218125 29.73254, -98.217742 29.732077, -98.218 29.731818, -98.216519 29.73035, -98.215478 29.729674, -98.215477 29.729371, -98.215635 29.7289, -98.215915 29.728525, -98.215723 29.728412, -98.215728 29.727704, -98.215526 29.727253, -98.215362 29.726802, -98.215377 29.72574, -98.215495 29.725471, -98.215258 29.725318, -98.215016 29.724979, -98.215018 29.724676, -98.214811 29.724362, -98.214959 29.724024, -98.214967 29.72337, -98.214748 29.723011, -98.214985 29.722316, -98.216085 29.721648, -98.216409 29.721369, -98.216904 29.720596, -98.217377 29.720166, -98.218264 29.719525, -98.218436 29.719009, -98.218856 29.718366, -98.219691 29.717426, -98.22063 29.716684, -98.220737 29.716089, -98.221117 29.715305, -98.221244 29.71467, -98.22192 29.713809, -98.222348 29.71344, -98.223085 29.712984, -98.223813 29.712123, -98.225097 29.710928, -98.225105 29.709905, -98.225393 29.709559, -98.225402 29.708362, -98.226429 29.705928, -98.226436 29.705085, -98.226247 29.704533, -98.22625 29.704129, -98.226029 29.703582, -98.226199 29.703179, -98.226202 29.702808, -98.226113 29.702751, -98.226191 29.702617, -98.226037 29.702514, -98.226041 29.702009, -98.225695 29.701123, -98.225698 29.700624, -98.225515 29.70005, -98.225525 29.698814, -98.226314 29.696993, -98.227193 29.696228, -98.228085 29.695991, -98.229718 29.695078, -98.23083 29.694489, -98.231365 29.694363, -98.231724 29.694522, -98.231728 29.694005, -98.231852 29.693753, -98.232429 29.693234, -98.232647 29.692476, -98.233159 29.692024, -98.2333 29.691266, -98.232821 29.690403, -98.232569 29.68925, -98.234322 29.688052, -98.236116 29.686517, -98.237213 29.686242, -98.238448 29.686249, -98.240337 29.68585, -98.240612 29.685301, -98.23984 29.683464, -98.23904 29.682066, -98.239251 29.681415, -98.2396 29.681136, -98.240277 29.680151, -98.240271 29.679274, -98.24095 29.677047, -98.241857 29.676254, -98.241861 29.675816, -98.240952 29.675181, -98.241364 29.675071, -98.241686 29.675073, -98.24261 29.675427, -98.243216 29.675251, -98.243618 29.674927, -98.24351 29.674707, -98.243512 29.674471, -98.243668 29.674292, -98.244119 29.67416, -98.244661 29.673927, -98.245293 29.672985, -98.24585 29.672689, -98.246191 29.671547, -98.246362 29.670739, -98.245954 29.670534, -98.245635 29.670195, -98.245545 29.669675, -98.245752 29.66827, -98.246084 29.667502, -98.246759 29.665913, -98.247852 29.665391, -98.249052 29.665027, -98.250698 29.664402, -98.251151 29.664045, -98.253928 29.664054, -98.254553 29.664227, -98.25534 29.66404, -98.257259 29.663792, -98.257855 29.664071, -98.25975 29.662433, -98.26123 29.661117, -98.26216 29.660628, -98.262552 29.659843, -98.262557 29.65909, -98.262903 29.658389, -98.263894 29.657501, -98.264922 29.656849, -98.266081 29.656732, -98.267067 29.655614, -98.27014 29.655131, -98.270717 29.654442, -98.271323 29.6543, -98.271749 29.654145, -98.272742 29.653768, -98.273494 29.653329, -98.274061 29.652919, -98.27422 29.65225, -98.274218 29.651805, -98.274096 29.651246, -98.273866 29.650622, -98.27309 29.649515, -98.272612 29.648879, -98.272356 29.648059, -98.273058 29.647625, -98.273867 29.64609, -98.274045 29.64517, -98.274318 29.64477, -98.274434 29.644396, -98.274527 29.644003, -98.275717 29.64401, -98.276508 29.644211, -98.277846 29.644395, -98.27841 29.643579, -98.27906 29.642847, -98.279874 29.642457, -98.280437 29.64198, -98.280694 29.641257, -98.281556 29.640514, -98.282279 29.640163, -98.283092 29.639931, -98.284468 29.639214, -98.285733 29.638123, -98.286436 29.638126, -98.286808 29.637798, -98.286981 29.637507, -98.28777 29.637158, -98.28854 29.636706, -98.289571 29.636384, -98.289916 29.635958, -98.291093 29.635622, -98.291937 29.63575, -98.292583 29.636305, -98.293586 29.637184, -98.294202 29.637983, -98.29447 29.638402, -98.294735 29.639198, -98.295167 29.639342, -98.296672 29.63935, -98.297239 29.63944, -98.297824 29.639664, -98.298307 29.639473, -98.298453 29.63923, -98.298716 29.638987, -98.299074 29.638858, -98.299493 29.639229, -98.299984 29.639614, -98.3008 29.640615, -98.30165 29.64062, -98.302174 29.640967, -98.302734 29.640769, -98.303467 29.641012, -98.304345 29.641026, -98.304517 29.64143, -98.305127 29.642008, -98.305463 29.642584, -98.305812 29.643417, -98.308748 29.644188, -98.309597 29.644696, -98.311372 29.646338, -98.311857 29.646521, -98.313799 29.645942, -98.315339 29.645097, -98.317906 29.644055, -98.320164 29.642894, -98.320964 29.643885, -98.325409 29.650758, -98.324963 29.652779, -98.326203 29.653873, -98.326446 29.654601, -98.327216 29.655367, -98.326571 29.656747, -98.326907 29.657566, -98.326835 29.657992, -98.325203 29.659157, -98.324466 29.660396, -98.324344 29.662417, -98.325762 29.662706, -98.327497 29.66276, -98.328215 29.662105, -98.328632 29.662947, -98.330258 29.664065, -98.331168 29.666931, -98.33146 29.667176, -98.332163 29.667696, -98.332836 29.668773, -98.332868 29.668829, -98.333403 29.669757, -98.333508 29.669988, -98.3336 29.670781, -98.333693 29.671795, -98.333699 29.67186, -98.333759 29.672654, -98.334776 29.672983, -98.335297 29.673633, -98.335382 29.674874, -98.338068 29.675674, -98.341581 29.678184, -98.342262 29.678228, -98.34365 29.678826, -98.345789 29.679078, -98.346074 29.679339, -98.346253 29.680166, -98.346016 29.681703, -98.346696 29.682447, -98.348573 29.683999, -98.350173 29.685783, -98.349648 29.686924, -98.350121 29.688619, -98.350918 29.689925, -98.351031 29.69396, -98.351808 29.695704, -98.35278 29.697093, -98.352743 29.697798, -98.352202 29.699022, -98.352285 29.7009, -98.352035 29.701195, -98.350208 29.701621, -98.348924 29.701431, -98.348603 29.701475, -98.346743 29.702356, -98.343964 29.702073, -98.343711 29.702535, -98.342801 29.704193, -98.342635 29.704869, -98.339905 29.705575, -98.338846 29.706345, -98.33823 29.706567, -98.337295 29.706751, -98.336226 29.706755, -98.335066 29.706269, -98.334559 29.707017, -98.334162 29.707315, -98.333033 29.707697, -98.331362 29.707959, -98.330994 29.707633, -98.330001 29.708141, -98.32904 29.708675, -98.328263 29.709431, -98.327451 29.71061, -98.327293 29.711149, -98.328173 29.71279, -98.328528 29.71517, -98.327612 29.715436, -98.326637 29.715237, -98.325836 29.7145, -98.325291 29.714018, -98.324806 29.713707, -98.323607 29.713527, -98.322447 29.712808, -98.321573 29.712468, -98.319678 29.712018, -98.317771 29.711715, -98.316616 29.71195, -98.316018 29.711569, -98.315178 29.711565, -98.314675 29.711342, -98.314031 29.710573, -98.313158 29.71015, -98.312593 29.710136, -98.311582 29.710498, -98.310856 29.70955, -98.309467 29.708998, -98.308118 29.707806, -98.307582 29.707038, -98.307589 29.706137, -98.30714 29.704992, -98.304863 29.702516, -98.304871 29.701489, -98.304626 29.700313, -98.30486 29.69957, -98.304154 29.697853, -98.304699 29.696263, -98.304411 29.694944, -98.304679 29.694463, -98.304036 29.693674, -98.303687 29.692721, -98.302974 29.691805, -98.302408 29.691966, -98.300951 29.691973, -98.300959 29.690852, -98.3011 29.690299, -98.301098 29.68959, -98.300214 29.6886, -98.298707 29.688058, -98.297963 29.688054, -98.296818 29.686926, -98.294619 29.685509, -98.292428 29.684792, -98.292097 29.68558, -98.291229 29.686036, -98.2889 29.686024, -98.285541 29.688941, -98.284896 29.690305, -98.283413 29.691145, -98.282092 29.691138, -98.280921 29.691844, -98.284673 29.694376, -98.285801 29.696344, -98.285289 29.697411, -98.285498 29.698419, -98.285141 29.699673, -98.28513 29.701268, -98.283561 29.704006, -98.285142 29.705103, -98.285683 29.706303, -98.286466 29.707691, -98.286027 29.708528, -98.285231 29.709069, -98.286694 29.710983, -98.286376 29.711932, -98.286367 29.713256, -98.286516 29.714171, -98.286797 29.715137, -98.286503 29.715932, -98.28568 29.716892, -98.285673 29.717794, -98.286102 29.718341, -98.286357 29.719357, -98.286676 29.720152, -98.2869 29.720707, -98.286894 29.721543, -98.286573 29.722158, -98.28657 29.722569, -98.286988 29.723152, -98.287243 29.723763, -98.287174 29.724443, -98.287544 29.724913, -98.287539 29.725792, -98.288188 29.725682, -98.289065 29.725715, -98.291182 29.72489, -98.29382 29.725989, -98.294594 29.726858, -98.294471 29.727297, -98.293766 29.728489, -98.293278 29.729555, -98.292148 29.733051, -98.292146 29.733407, -98.2922 29.733635, -98.292606 29.733764, -98.293359 29.73507, -98.293625 29.735506, -98.294577 29.736125, -98.295415 29.736507, -98.297445 29.736186, -98.298226 29.736048, -98.298989 29.736052, -98.299541 29.736126, -98.300158 29.736129, -98.30036 29.736336, -98.300486 29.736875, -98.301367 29.738567, -98.302061 29.739279, -98.303909 29.740898, -98.303618 29.742065, -98.303588 29.743908, -98.304039 29.744477, -98.303987 29.744888, -98.303981 29.745796, -98.30419 29.746108, -98.303944 29.746447, -98.303796 29.746815, -98.303558 29.747133, -98.303214 29.747542, -98.302365 29.748147, -98.301874 29.748697, -98.301718 29.749247, -98.301712 29.750044, -98.302475 29.750991, -98.30348 29.751605, -98.304007 29.751775, -98.304645 29.751958, -98.304992 29.752336, -98.304982 29.753781, -98.304392 29.754487, -98.303865 29.755505, -98.301895 29.756132, -98.301197 29.756129, -98.301033 29.75627, -98.301336 29.757207, -98.301183 29.758113, -98.300453 29.759066, -98.299411 29.759635, -98.299047 29.760363, -98.298669 29.76214, -98.29912 29.762794, -98.299818 29.763285, -98.299713 29.763889, -98.299713 29.765044, -98.298373 29.766185, -98.297327 29.767101, -98.296213 29.768456, -98.296617 29.768657, -98.297064 29.769835, -98.29859 29.770597, -98.299733 29.772028, -98.300293 29.77381, -98.301966 29.775793, -98.302319 29.776907, -98.302001 29.777785, -98.300528 29.7787, -98.301213 29.780402, -98.302253 29.781876, -98.303157 29.782802, -98.303916 29.783373, -98.304493 29.784624, -98.305741 29.78631, -98.306983 29.787226, -98.307285 29.788515, -98.307289 29.78916, -98.307593 29.789913, -98.307134 29.79163, -98.30631 29.792711, -98.305874 29.793863, -98.307218 29.795048, -98.309672 29.796055, -98.312606 29.794573, -98.314114 29.795162, -98.314856 29.796025, -98.315828 29.796484, -98.31657 29.797225, -98.317052 29.798163, -98.315428 29.79914, -98.314586 29.801035, -98.313477 29.801653, -98.312538 29.802236, -98.311789 29.802516, -98.311101 29.803665, -98.30965 29.804916, -98.30964 29.806383, -98.310092 29.80705, -98.311259 29.809891, -98.311251 29.811039, -98.311919 29.813141, -98.311915 29.81404, -98.311506 29.814666, -98.309715 29.815053, -98.305504 29.814952, -98.303021 29.814621, -98.302157 29.814564, -98.300119 29.81569, -98.298783 29.816053, -98.297448 29.81631, -98.296989 29.816621, -98.296396 29.816366, -98.293983 29.815684, -98.294333 29.815025))"
